probe_id	group_a_mean_beta	group_b_mean_beta	delta_beta	group_a_n	group_b_n	p_value	abs_delta_beta	direction	fdr	significant	gene	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	dist_to_tss	cgi_relation	cgi_id	annotation_source	predicted_expression_effect	mechanics_basis
cg25601879	0.4137850574712644	0.8120447368421052	-0.39825967937084084	87	38	3.0650486863729695e-21	0.39825967937084084	hypomethylated	2.733665175800827e-20	True	LINC02646	chr10	130359535	130359537	-	TSS1500	True	-530.0	OpenSea		imputed_from_region_mix	activation	promoter_hypomethylation
cg04786142	0.14968505747126434	0.5490615384615385	-0.3993764809902741	87	39	3.665591887185189e-21	0.3993764809902741	hypomethylated	3.248187391644424e-20	True		chr1	234772633	234772635	-	gene_body	False	36217.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg27071152	0.7042623529411762	0.13682051282051286	0.5674418401206633	85	39	3.8605461307670556e-21	0.5674418401206633	hypermethylated	3.409942193317396e-20	True	AC004837.1,AC004837.3;YAE1	chr7	39609843	39609845	-	5UTR_1stExon	True	127.0	Island		published_manifest	silencing	promoter_hypermethylation
cg08985530	0.4302045977011493	0.8356384615384613	-0.405433863837312	87	39	3.931506466228039e-21	0.405433863837312	hypomethylated	3.461489827797571e-20	True	LINC02464	chr12	77300264	77300266	-	intergenic	False	3211.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg21707187	0.6038023529411762	0.13728974358974358	0.4665126093514327	85	39	3.994085735358731e-21	0.4665126093514327	hypermethylated	3.505352560712599e-20	True		chr12	53952077	53952079	+	TSS200	True	-820.0	Island		imputed_from_region_mix	silencing	promoter_hypermethylation
cg23997263	0.6024811764705882	0.14365897435897432	0.45882220211161384	85	39	4.2195525156117896e-21	0.45882220211161384	hypermethylated	3.691436547893499e-20	True	AL034348.1,FUT9	chr6	96014937	96014939	-	gene_body	False	35079.0	S_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg17668981	0.8455873563218391	0.36394102564102565	0.4816463306808135	87	39	4.39261231382535e-21	0.4816463306808135	hypermethylated	3.8306368336756305e-20	True	MATR3,SIL1;SNHG4	chr5	139282114	139282116	-	5UTR_1stExon	False	2361.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg14072016	0.3437965517241379	0.8183410256410256	-0.4745444739168877	87	39	4.429496504818285e-21	0.4745444739168877	hypomethylated	3.850578132511338e-20	True	DIP2C	chr10	338711	338713	-	intergenic	False	12899.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg21974506	0.43944827586206897	0.8645589743589743	-0.42511069849690536	87	39	4.5326284311138955e-21	0.42511069849690536	hypomethylated	3.92780135655201e-20	True	COL11A2	chr6	33173513	33173515	+	TSS200	True	-1188.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg01408508	0.7788655172413792	0.2532351351351352	0.525630382106244	87	37	4.864379662590001e-21	0.525630382106244	hypermethylated	4.2020285953253877e-20	True	MIR663AHG	chr20	26208002	26208004	+	5UTR_1stExon	True	41.0	Island		published_manifest	silencing	promoter_hypermethylation
cg23046919	0.25825402298850575	0.6968184210526317	-0.43856439806412595	87	38	4.961568370323917e-21	0.43856439806412595	hypomethylated	4.2725480605892785e-20	True	HELLPAR,IGF1;LINC02456	chr12	102402064	102402066	-	intergenic	False	30303.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg05835105	0.5785488372093024	0.104374358974359	0.4741744782349434	86	39	5.205209331908539e-21	0.4741744782349434	hypermethylated	4.468346885860236e-20	True	PITX2	chr4	110622244	110622246	+	gene_body	False	29689.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg07816556	0.7600999999999999	0.3191282051282051	0.4409717948717948	87	39	5.320872961785706e-21	0.4409717948717948	hypermethylated	4.5534074847430945e-20	True	H1-1	chr6	26017051	26017053	+	TSS1500	True	-575.0	S_Shore		imputed_from_region_mix	silencing	promoter_hypermethylation
cg18744273	0.37939195402298853	0.795674358974359	-0.4162824049513705	87	39	5.629768712233654e-21	0.4162824049513705	hypomethylated	4.802787159163307e-20	True		chr13	111978415	111978417	-	5UTR_1stExon	False	15415.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg22396555	0.6257908045977011	0.1646897435897436	0.4611010610079575	87	39	6.1080973413832105e-21	0.4611010610079575	hypermethylated	5.194719317888446e-20	True		chr13	27928323	27928325	+	5UTR_1stExon	False	21386.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg14231297	0.6064093023255814	0.15092051282051275	0.45548878950506866	86	39	6.86476954821372e-21	0.45548878950506866	hypermethylated	5.820222823747868e-20	True	ZSCAN18	chr19	58118533	58118535	-	gene_body	False	3356.0	S_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg21991633	0.41419770114942533	0.8146230769230769	-0.40042537577365156	87	39	7.396970036314252e-21	0.40042537577365156	hypomethylated	6.232968309740875e-20	True	AC011451.3	chr19	9404534	9404536	+	TSS1500	True	-1327.0	OpenSea		imputed_from_region_mix	activation	promoter_hypomethylation
cg25888561	0.6522697674418603	0.17143333333333338	0.4808364341085269	86	39	9.302159592917806e-21	0.4808364341085269	hypermethylated	7.814382997475601e-20	True	ZNF32-AS3	chr10	43667618	43667620	+	intergenic	False	6625.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg07043247	0.5104709302325582	0.9107999999999998	-0.40032906976744165	86	39	1.032820997045266e-20	0.40032906976744165	hypomethylated	8.649875850254102e-20	True	CELF2	chr10	11043791	11043793	-	gene_body	False	34600.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg11213690	0.6262850574712645	0.11394102564102564	0.5123440318302389	87	39	1.1638079387571405e-20	0.5123440318302389	hypermethylated	9.717265677099893e-20	True		chr7	149415310	149415312	-	intergenic	True	0.0	Island		published_manifest	silencing	promoter_hypermethylation
cg13138446	0.37212988505747135	0.7557078947368421	-0.3835780096793707	87	38	1.5781285303458887e-20	0.3835780096793707	hypomethylated	1.3136724463212595e-19	True	DGKI	chr7	137387103	137387105	-	TSS200	True	-705.0	S_Shore		imputed_from_region_mix	activation	promoter_hypomethylation
cg06288900	0.37876627906976745	0.7685333333333332	-0.3897670542635657	86	39	1.583223952631373e-20	0.3897670542635657	hypomethylated	1.3139323860659762e-19	True	AC093516.1,HS3ST4	chr16	25856817	25856819	+	TSS200	True	-764.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg08364561	0.6580558139534883	0.147874358974359	0.5101814549791294	86	39	1.8174473962829113e-20	0.5101814549791294	hypermethylated	1.5037734932497462e-19	True	AL035078.4,PAUPAR	chr11	31825296	31825298	-	TSS1500	True	-1026.0	N_Shore		published_manifest	silencing	promoter_hypermethylation
cg07792478	0.5590724137931036	0.11374999999999999	0.44532241379310356	87	38	2.4186184787420268e-20	0.44532241379310356	hypermethylated	1.9951786669983028e-19	True	MIR124-2,MIR124-2HG	chr8	64377926	64377928	-	TSS200	True	-1045.0	N_Shelf		imputed_from_region_mix	silencing	promoter_hypermethylation
cg10558233	0.6479701149425287	0.2108641025641026	0.43710601237842606	87	39	2.7192552349453114e-20	0.43710601237842606	hypermethylated	2.2364653085014282e-19	True	PDP1	chr8	93880384	93880386	+	TSS1500	True	-913.0	S_Shore		imputed_from_region_mix	silencing	promoter_hypermethylation
cg24808280	0.5228241379310345	0.10742051282051282	0.41540362511052176	87	39	2.7338734406485e-20	0.41540362511052176	hypermethylated	2.24177622133177e-19	True	CCDC181	chr1	169427629	169427631	+	TSS1500	True	-1300.0	Island		imputed_from_region_mix	silencing	promoter_hypermethylation
cg11751344	0.4107402298850574	0.8055256410256408	-0.39478541114058346	87	39	3.3587256846406745e-20	0.39478541114058346	hypomethylated	2.7378099275097723e-19	True	AC103409.1	chr8	91610363	91610365	-	TSS1500	True	-1154.0	N_Shore		imputed_from_region_mix	activation	promoter_hypomethylation
cg17840719	0.5477651162790698	0.11682820512820513	0.43093691115086463	86	39	3.6415330967029123e-20	0.43093691115086463	hypermethylated	2.959553673562988e-19	True	ZNF454	chr5	178941251	178941253	+	5UTR_1stExon	False	932.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg20286956	0.7504755813953488	0.24820000000000006	0.5022755813953487	86	39	4.040609384445263e-20	0.5022755813953487	hypermethylated	3.274204713590306e-19	True	MACF1	chr1	39082245	39082247	+	gene_body	False	829.0	Island		published_manifest	ambiguous	outside_promoter
cg15242225	0.27931149425287355	0.6822205128205128	-0.4029090185676392	87	39	4.795976236629617e-20	0.4029090185676392	hypomethylated	3.8748666829475174e-19	True	RUNX1	chr21	35049559	35049561	-	TSS1500	True	-1401.0	S_Shore		imputed_from_region_mix	activation	promoter_hypomethylation
cg17485838	0.7369313953488371	0.2512410256410257	0.48569036970781143	86	39	5.633518129219332e-20	0.48569036970781143	hypermethylated	4.538203607321263e-19	True	AC004079.1,AC004079.2;AC004079.4;AC004079.5;HOTAIRM1	chr7	27099092	27099094	+	5UTR_1stExon	True	193.0	S_Shore		published_manifest	silencing	promoter_hypermethylation
cg05687660	0.4716162790697674	0.8392743589743591	-0.3676580799045917	86	39	5.775727010050545e-20	0.3676580799045917	hypomethylated	4.625633264317449e-19	True	ZFPM2-AS1	chr8	105865492	105865494	+	gene_body	False	22213.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg21149266	0.38794482758620713	0.8070948717948718	-0.4191500442086647	87	39	5.86174458546957e-20	0.4191500442086647	hypomethylated	4.680875690780497e-19	True	MINDY2	chr15	58854682	58854684	-	gene_body	False	7079.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg03940848	0.5142620689655172	0.08123076923076923	0.43303129973474797	87	39	6.473982366647332e-20	0.43303129973474797	hypermethylated	5.154791177153688e-19	True		chr1	229407364	229407366	+	5UTR_1stExon	False	16140.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg15219228	0.6412860465116276	0.1184692307692308	0.5228168157423968	86	39	8.529312850888582e-20	0.5228168157423968	hypermethylated	6.75216783901756e-19	True	TULP1	chr6	35511850	35511852	-	5UTR_1stExon	True	117.0	Island		published_manifest	silencing	promoter_hypermethylation
cg15425541	0.704955172413793	0.19853589743589742	0.5064192749778956	87	39	8.866245125970201e-20	0.5064192749778956	hypermethylated	6.99872855202303e-19	True	SIX1	chr14	60652032	60652034	+	gene_body	False	29783.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg02897974	0.4038609195402299	0.7883921052631578	-0.38453118572292794	87	38	9.554941065799489e-20	0.38453118572292794	hypomethylated	7.520751606805501e-19	True		chr13	112019608	112019610	-	5UTR_1stExon	False	30380.0	N_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg25547580	0.5607139534883722	0.10921842105263158	0.4514955324357406	86	38	1.0121206656081998e-19	0.4514955324357406	hypermethylated	7.9437013383592135e-19	True	ONECUT2	chr18	57436501	57436503	-	gene_body	False	1128.0	Island		published_manifest	ambiguous	outside_promoter
cg27518240	0.42217126436781605	0.8298820512820513	-0.40771078691423523	87	39	1.1071897009490331e-19	0.40771078691423523	hypomethylated	8.66510002423645e-19	True	LINC02817	chr1	221337011	221337013	+	5UTR_1stExon	False	25683.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg08070771	0.7226068965517242	0.19697435897435894	0.5256325375773652	87	39	1.1976414835246662e-19	0.5256325375773652	hypermethylated	9.346366918301869e-19	True	ZIC1,ZIC4	chr3	147407970	147407972	+	TSS1500	True	-752.0	S_Shore		imputed_from_region_mix	silencing	promoter_hypermethylation
cg23128495	0.31701724137931037	0.7663128205128206	-0.4492955791335102	87	39	1.4312218256911765e-19	0.4492955791335102	hypomethylated	1.1106119647383226e-18	True		chr12	105860704	105860706	+	TSS1500	True	-1326.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg06335867	0.6776816091954022	0.1785410256410256	0.4991405835543766	87	39	1.5064287897044816e-19	0.4991405835543766	hypermethylated	1.1656788409347073e-18	True	NXPH1	chr7	8442694	8442696	-	gene_body	False	7500.0	Island		published_manifest	ambiguous	outside_promoter
cg24960947	0.6077160919540229	0.15333589743589743	0.45438019451812545	87	39	1.7352740878633896e-19	0.45438019451812545	hypermethylated	1.3352375124259752e-18	True	GAL3ST3	chr11	66048991	66048993	-	TSS1500	True	-822.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg23075337	0.6936896551724137	0.234176923076923	0.45951273209549065	87	39	2.1554829854359864e-19	0.45951273209549065	hypermethylated	1.6539418326795126e-18	True	NXPH1	chr7	8441829	8441831	+	intergenic	False	34337.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg15132565	0.6809517241379309	0.1803666666666667	0.5005850574712642	87	39	2.4963294001056433e-19	0.5005850574712642	hypermethylated	1.910143972727076e-18	True		chr5	73444326	73444328	-	gene_body	False	16225.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg07077665	0.8502149425287354	0.23266410256410255	0.6175508399646329	87	39	2.6539170344326645e-19	0.6175508399646329	hypermethylated	2.019476480217875e-18	True		chr15	37102882	37102884	+	TSS1500	True	-733.0	N_Shelf		imputed_from_region_mix	silencing	promoter_hypermethylation
cg03306374	0.5851896551724135	0.08600512820512822	0.49918452696728527	87	39	3.2033211813435625e-19	0.49918452696728527	hypermethylated	2.430807537334466e-18	True	PRKCB	chr16	23836003	23836005	+	TSS200	True	-245.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg25724842	0.46305632183908035	0.8506307692307692	-0.38757444739168884	87	39	3.640942503725301e-19	0.38757444739168884	hypomethylated	2.7552807321579616e-18	True	PACRG	chr6	163153531	163153533	-	gene_body	False	19074.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg00334063	0.6719639534883722	0.1517	0.5202639534883722	86	39	4.989885831393864e-19	0.5202639534883722	hypermethylated	3.755401747627108e-18	True	ZIC4	chr3	147388222	147388224	+	gene_body	False	4169.0	N_Shelf		published_manifest	ambiguous	outside_promoter
cg25691167	0.5096149425287357	0.0867076923076923	0.4229072502210434	87	39	5.202617431544774e-19	0.4229072502210434	hypermethylated	3.904806034003687e-18	True	AC003986.1,FERD3L	chr7	19145337	19145339	-	TSS1500	True	-1095.0	Island		imputed_from_region_mix	silencing	promoter_hypermethylation
cg04425920	0.6084218390804595	0.1518846153846154	0.45653722369584415	87	39	5.44691314936034e-19	0.45653722369584415	hypermethylated	4.0770219131588166e-18	True	DRGX	chr10	49396471	49396473	+	gene_body	False	33182.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg23906738	0.5450770114942529	0.0971102564102564	0.4479667550839965	87	39	5.771946099962188e-19	0.4479667550839965	hypermethylated	4.308569547988079e-18	True	AL132857.1,NKX2-1;NKX2-1-AS1;SFTA3	chr14	36518095	36518097	-	TSS1500	True	-1278.0	S_Shore		imputed_from_region_mix	silencing	promoter_hypermethylation
cg11030264	0.6754000000000001	0.22631025641025637	0.44908974358974374	87	39	6.419066100520139e-19	0.44908974358974374	hypermethylated	4.7786380970538816e-18	True		chr17	57136294	57136296	+	intergenic	True	0.0	OpenSea		published_manifest	silencing	promoter_hypermethylation
cg16620382	0.5218402298850574	0.08662820512820513	0.4352120247568523	87	39	6.856009568523809e-19	0.4352120247568523	hypermethylated	5.090123860739163e-18	True	TTBK1	chr6	43243474	43243476	+	5UTR_1stExon	False	39178.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg05384697	0.3147816091954022	0.7192243243243243	-0.40444271512892205	87	37	7.118811862459285e-19	0.40444271512892205	hypomethylated	5.270990885761632e-18	True	TMEM132D	chr12	129849463	129849465	+	TSS1500	True	-1454.0	Island		imputed_from_region_mix	activation	promoter_hypomethylation
cg16013670	0.44527241379310323	0.8369717948717951	-0.39169938107869184	87	39	7.541641455400681e-19	0.39169938107869184	hypomethylated	5.5690562037595884e-18	True	AL133390.1,CHML;OPN3	chr1	241640872	241640874	-	TSS200	True	-534.0	N_Shelf		imputed_from_region_mix	activation	promoter_hypomethylation
cg06962177	0.6441287356321839	0.13014736842105265	0.5139813672111312	87	38	8.321699140241775e-19	0.5139813672111312	hypermethylated	6.12860791910031e-18	True		chr1	63320274	63320276	+	intergenic	True	0.0	Island		published_manifest	silencing	promoter_hypermethylation
cg02830936	0.783318390804598	0.2488820512820513	0.5344363395225467	87	39	1.0400899427714023e-18	0.5344363395225467	hypermethylated	7.639377199981396e-18	True	EIF3I,MTMR9LP	chr1	32242883	32242885	+	gene_body	False	6862.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg06431514	0.40739767441860475	0.7920410256410259	-0.3846433512224211	86	39	1.1170459556333851e-18	0.3846433512224211	hypomethylated	8.182733973666423e-18	True	CELF2	chr10	11257112	11257114	+	gene_body	False	32366.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg25820728	0.39869999999999994	0.826976923076923	-0.4282769230769231	87	39	1.1371247318365764e-18	0.4282769230769231	hypomethylated	8.307663931795414e-18	True		chr7	1645069	1645071	-	TSS1500	True	-491.0	OpenSea		imputed_from_region_mix	activation	promoter_hypomethylation
cg17192862	0.42698953488372093	0.7894820512820513	-0.36249251639833036	86	39	1.2627902877843478e-18	0.36249251639833036	hypomethylated	9.201286261388868e-18	True	RIMBP2	chr12	130437117	130437119	+	gene_body	False	24510.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg13270350	0.41015402298850573	0.8285820512820513	-0.4184280282935456	87	39	1.3511871925544333e-18	0.4184280282935456	hypomethylated	9.809953929123598e-18	True	HDAC4	chr2	239144703	239144705	-	5UTR_1stExon	False	2220.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg09225287	0.29690000000000005	0.7041282051282053	-0.40722820512820523	87	39	1.3534665231663065e-18	0.40722820512820523	hypomethylated	9.809953929123598e-18	True	SEMA3C	chr7	80919854	80919856	-	5UTR_1stExon	False	30234.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg07196505	0.2571174418604652	0.6968512820512819	-0.4397338401908167	86	39	1.5716510211939493e-18	0.4397338401908167	hypomethylated	1.1331562612125402e-17	True	RBFOX1	chr16	7515834	7515836	+	5UTR_1stExon	False	28669.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg22399133	0.776659770114942	0.18329487179487175	0.5933648983200703	87	39	1.903452571068249e-18	0.5933648983200703	hypermethylated	1.3687916787236859e-17	True	CRYGD	chr2	208124523	208124525	+	5UTR_1stExon	True	1.0	Island		published_manifest	silencing	promoter_hypermethylation
cg19602728	0.39050574712643665	0.7960794871794872	-0.4055737400530505	87	39	2.005141650198563e-18	0.4055737400530505	hypomethylated	1.4381525099465933e-17	True		chr4	1494606	1494608	-	gene_body	False	3798.0	N_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg26132320	0.5957662790697672	0.18352564102564103	0.41224063804412614	86	39	2.1678092135735783e-18	0.41224063804412614	hypermethylated	1.550773934814224e-17	True	MMP9	chr20	46011713	46011715	-	gene_body	False	2806.0	Island		published_manifest	ambiguous	outside_promoter
cg23049458	0.6125540229885056	0.15784871794871796	0.4547053050397876	87	39	2.6381242075691282e-18	0.4547053050397876	hypermethylated	1.8823187527772455e-17	True	L1TD1	chr1	62194951	62194953	+	gene_body	False	11078.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg20065768	0.650039534883721	0.2037230769230769	0.4463164579606441	86	39	2.8854612161011437e-18	0.4463164579606441	hypermethylated	2.0534616478315653e-17	True		chr16	29785363	29785365	-	gene_body	False	29754.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg15222899	0.5861643678160917	0.15341282051282054	0.43275154730327114	87	39	3.1993669333742162e-18	0.43275154730327114	hypermethylated	2.2709718258343598e-17	True	AC090340.1	chr18	57428016	57428018	-	TSS1500	True	-96.0	N_Shelf		imputed_from_region_mix	silencing	promoter_hypermethylation
cg11957331	0.5176837209302326	0.09601538461538461	0.421668336314848	86	39	3.2826613185892208e-18	0.421668336314848	hypermethylated	2.3240903716919047e-17	True	TMEM145	chr19	42324003	42324005	-	gene_body	False	10627.0	Island		published_manifest	ambiguous	outside_promoter
cg14088921	0.7571735632183906	0.17748157894736843	0.5796919842710222	87	38	3.571086437466412e-18	0.5796919842710222	hypermethylated	2.5217929161234536e-17	True	MATN2	chr8	97932707	97932709	-	gene_body	False	1283.0	OpenSea		published_manifest	ambiguous	outside_promoter
cg09805403	0.3863643678160919	0.7634512820512821	-0.3770869142351902	87	39	4.160751494235523e-18	0.3770869142351902	hypomethylated	2.9231673541342664e-17	True	GSPT1	chr16	11916840	11916842	-	TSS1500	True	-894.0	N_Shore		imputed_from_region_mix	activation	promoter_hypomethylation
cg01952226	0.28401279069767443	0.7440461538461538	-0.46003336314847937	86	39	5.142399868366604e-18	0.46003336314847937	hypomethylated	3.6036154179599645e-17	True	GRHL2	chr8	101495153	101495155	+	gene_body	False	16493.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg07600533	0.8006500000000001	0.2824205128205128	0.5182294871794872	86	39	6.143269301122115e-18	0.5182294871794872	hypermethylated	4.2940358193848475e-17	True	KLHDC7B	chr22	50547601	50547603	-	gene_body	False	22717.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg21523564	0.5811057471264366	0.13343589743589743	0.44766984969053913	87	39	6.710472025615846e-18	0.44766984969053913	hypermethylated	4.6785955975550076e-17	True	SCAMP5	chr15	74959149	74959151	+	TSS200	True	-115.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg25764899	0.5540712643678163	0.09664871794871797	0.4574225464190983	87	39	7.513631066589618e-18	0.4574225464190983	hypermethylated	5.2253024151700456e-17	True	TAL1	chr1	47232275	47232277	-	intergenic	False	18559.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg24471254	0.7763720930232556	0.31464615384615385	0.46172593917710175	86	39	1.0972300108856287e-17	0.46172593917710175	hypermethylated	7.592168362475623e-17	True	ACTL6B	chr7	100656168	100656170	+	gene_body	False	29064.0	N_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
cg21048162	0.3595344827586207	0.7088794871794872	-0.3493450044208665	87	39	1.2260648213030797e-17	0.3493450044208665	hypomethylated	8.462311718893367e-17	True	BATF	chr14	75522012	75522014	-	gene_body	False	22528.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg06355129	0.6404080459770111	0.18195641025641027	0.45845163572060077	87	39	1.3151255156450843e-17	0.45845163572060077	hypermethylated	9.054260129015154e-17	True	NES	chr1	156676500	156676502	-	gene_body	False	907.0	Island		published_manifest	ambiguous	outside_promoter
cg21648069	0.824858620689655	0.3134820512820512	0.5113765694076038	87	39	1.3192770899133835e-17	0.5113765694076038	hypermethylated	9.060135414980162e-17	True	ERC1	chr12	1048551	1048553	-	TSS1500	True	-240.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg18322569	0.6998011627906979	0.15129230769230764	0.5485088550983903	86	39	1.3632993183928062e-17	0.5485088550983903	hypermethylated	9.315878675684175e-17	True	BARHL2	chr1	90717219	90717221	-	5UTR_1stExon	True	83.0	Island		published_manifest	silencing	promoter_hypermethylation
cg27083087	0.6891697674418604	0.2408842105263158	0.4482855569155446	86	38	1.3872990276771777e-17	0.4482855569155446	hypermethylated	9.456353421908702e-17	True	VGLL4	chr3	11568764	11568766	-	gene_body	False	26452.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg22348992	0.41021279069767436	0.8589128205128207	-0.44870002981514634	86	39	1.7000533215995125e-17	0.44870002981514634	hypomethylated	1.1559520976321437e-16	True	CHRNA4	chr20	63348210	63348212	-	gene_body	False	14516.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg13023870	0.6598241379310346	0.1992897435897436	0.46053439434129095	87	39	1.8272262422999036e-17	0.46053439434129095	hypermethylated	1.2393556759500827e-16	True	AL079303.1,AL132857.1	chr14	36654812	36654814	-	intergenic	False	31917.0	N_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg27393010	0.6068022988505745	0.12095384615384613	0.48584845269672833	87	39	1.8722993212572034e-17	0.48584845269672833	hypermethylated	1.266799565392497e-16	True		chr7	122300161	122300163	-	intergenic	True	0.0	Island		published_manifest	silencing	promoter_hypermethylation
cg26584034	0.32824482758620677	0.7255368421052628	-0.39729201451905605	87	38	2.04786103975651e-17	0.39729201451905605	hypomethylated	1.3787927147576306e-16	True	SYNPO	chr5	150637641	150637643	+	intergenic	False	26338.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg23015917	0.7947241379310344	0.34290789473684213	0.4518162431941922	87	38	2.0896635324251907e-17	0.4518162431941922	hypermethylated	1.4034977319246942e-16	True	SLC35D1	chr1	67019653	67019655	-	5UTR_1stExon	False	13508.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg14215310	0.47920235294117663	0.8822871794871795	-0.40308482654600286	85	39	2.359981970285115e-17	0.40308482654600286	hypomethylated	1.5811879200910272e-16	True	DLGAP2	chr8	1466021	1466023	+	5UTR_1stExon	False	10363.0	S_Shore		imputed_from_region_mix	ambiguous	outside_promoter
cg24676817	0.7114186046511628	0.235623076923077	0.4757955277280858	86	39	2.524095152259229e-17	0.4757955277280858	hypermethylated	1.6870290470209494e-16	True	AC008875.2	chr5	42995266	42995268	+	TSS1500	True	-411.0	OpenSea		imputed_from_region_mix	silencing	promoter_hypermethylation
cg21195256	0.6199551724137933	0.18085384615384617	0.43910132625994713	87	39	2.903619174065117e-17	0.43910132625994713	hypermethylated	1.9359810366885624e-16	True	AL049777.1,LINC01551	chr14	28775071	28775073	+	5UTR_1stExon	False	13108.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg17508991	0.6593149425287359	0.16077692307692312	0.49853801945181275	87	39	3.065290601339138e-17	0.49853801945181275	hypermethylated	2.038826460503296e-16	True	HCK	chr20	32051501	32051503	-	gene_body	False	36020.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg10956848	0.45884022988505757	0.853051282051282	-0.39421105216622443	87	39	3.3414010660991066e-17	0.39421105216622443	hypomethylated	2.217108388544504e-16	True	AL117329.1,LINC00898	chr22	47631891	47631893	+	gene_body	False	35261.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg14553895	0.7294352941176471	0.2667538461538461	0.46268144796380095	85	39	3.557654837440307e-17	0.46268144796380095	hypermethylated	2.354910322517716e-16	True	PIK3CA	chr3	179181381	179181383	-	gene_body	False	31855.0	OpenSea		published_manifest	ambiguous	outside_promoter
cg05799811	0.33736395348837217	0.7337076923076924	-0.3963437388193202	86	39	3.7058252572561656e-17	0.3963437388193202	hypomethylated	2.447091822519877e-16	True	AKR1D1P1,CD247	chr1	167518158	167518160	-	TSS200	True	-449.0	OpenSea		imputed_from_region_mix	activation	promoter_hypomethylation
cg20014398	0.6536160919540234	0.21622307692307693	0.4373930150309464	87	39	3.972356178064133e-17	0.4373930150309464	hypermethylated	2.6168015398422475e-16	True	PAX6	chr11	31804243	31804245	+	gene_body	False	13132.0	Island		imputed_from_region_mix	ambiguous	outside_promoter
cg23089825	0.5648505747126437	0.13112051282051282	0.4337300618921308	87	39	4.2698805646189545e-17	0.4337300618921308	hypermethylated	2.8060674428249446e-16	True	PRRX1	chr1	170661416	170661418	+	gene_body	False	15636.0	OpenSea		imputed_from_region_mix	ambiguous	outside_promoter
cg16179938	0.27265862068965513	0.7263435897435898	-0.4536849690539347	87	39	4.562722160573484e-17	0.4536849690539347	hypomethylated	2.9913598508580815e-16	True	NFATC1	chr18	79517582	79517584	+	gene_body	False	33186.0	N_Shelf		imputed_from_region_mix	ambiguous	outside_promoter
