probe_id	group_a_mean_beta	group_b_mean_beta	delta_beta	group_a_n	group_b_n	p_value	abs_delta_beta	direction	fdr	significant
sim0001751	0.1199220930232558	0.1242179487179487	-0.004295855694692902	86	39	0.8125227815386237	0.004295855694692902	hypomethylated	0.9296126950797998	False
sim0001980	0.1413337209302325	0.1389923076923077	0.0023414132379248054	86	39	0.8119760939452423	0.0023414132379248054	hypermethylated	0.9296126950797998	False
sim0002353	0.8228406976744184	0.8244789473684212	-0.0016382496940028357	86	38	0.8122712015545918	0.0016382496940028357	hypomethylated	0.9296126950797998	False
sim0000119	0.7654104651162791	0.7704026315789475	-0.004992166462668424	86	38	0.8144988284639877	0.004992166462668424	hypomethylated	0.9307352165429992	False
sim0001566	0.12017816091954024	0.11572051282051284	0.004457648099027406	87	39	0.814923080236992	0.004457648099027406	hypermethylated	0.9307352165429992	False
sim0001550	0.7055	0.7018342105263159	0.0036657894736841223	86	38	0.8151980091017313	0.0036657894736841223	hypermethylated	0.9307352165429992	False
sim0000429	0.8354770114942527	0.8332289473684209	0.0022480641258317835	87	38	0.814214711573754	0.0022480641258317835	hypermethylated	0.9307352165429992	False
sim0000481	0.10819885057471264	0.10960000000000002	-0.001401149425287379	87	39	0.8151659408022467	0.001401149425287379	hypomethylated	0.9307352165429992	False
sim0000228	0.10878505747126442	0.1057358974358974	0.003049160035367024	87	39	0.8156539799032072	0.003049160035367024	hypermethylated	0.9308689168234775	False
sim0000206	0.03220229885057472	0.03623589743589744	-0.00403359858532272	87	39	0.8169050558457434	0.00403359858532272	hypomethylated	0.9311361777627623	False
sim0001769	0.7795137931034478	0.7768205128205129	0.002693280282934918	87	39	0.8164248856518415	0.002693280282934918	hypermethylated	0.9311361777627623	False
sim0000753	0.02196627906976744	0.020189743589743594	0.0017765354800238463	86	39	0.8166794963223313	0.0017765354800238463	hypermethylated	0.9311361777627623	False
sim0000101	0.062468965517241404	0.05813846153846155	0.004330503978779855	87	39	0.8176160385204582	0.004330503978779855	hypermethylated	0.9312210480234909	False
sim0001206	0.28490344827586206	0.28269487179487185	0.0022085764809902098	87	39	0.817996501230682	0.0022085764809902098	hypermethylated	0.9312210480234909	False
sim0000217	0.43985632183908047	0.44202894736842113	-0.002172625529340666	87	38	0.8177406389815896	0.002172625529340666	hypomethylated	0.9312210480234909	False
sim0001901	0.1885218390804598	0.19001538461538459	-0.001493545534924784	87	39	0.8190709387741905	0.001493545534924784	hypomethylated	0.931671995367578	False
sim0001513	0.7003850574712643	0.6989948717948717	0.0013901856763925968	87	39	0.8190591681282973	0.0013901856763925968	hypermethylated	0.931671995367578	False
sim0000608	0.9417574712643678	0.9385589743589744	0.003198496905393422	87	39	0.8209561743588529	0.003198496905393422	hypermethylated	0.9330737617332154	False
sim0000982	0.9174160919540228	0.9157763157894739	0.0016397761645489117	87	38	0.8212917047770598	0.0016397761645489117	hypermethylated	0.9330737617332154	False
sim0001338	0.06602298850574712	0.06734871794871795	-0.0013257294429708383	87	39	0.8213222991885384	0.0013257294429708383	hypomethylated	0.9330737617332154	False
sim0000234	0.019466666666666667	0.025917948717948718	-0.006451282051282051	87	39	0.8221353173597428	0.006451282051282051	hypomethylated	0.9330869462290717	False
sim0000045	0.8193662790697673	0.8246076923076924	-0.005241413237925041	86	39	0.8218117140587405	0.005241413237925041	hypomethylated	0.9330869462290717	False
sim0002073	0.7228609195402299	0.7260051282051283	-0.003144208664898396	87	39	0.8223529293121888	0.003144208664898396	hypomethylated	0.9330869462290717	False
sim0002273	0.2697080459770115	0.2722631578947368	-0.002555111917725339	87	38	0.8232747565027706	0.002555111917725339	hypomethylated	0.9337472155710614	False
sim0002251	0.12034186046511627	0.12562820512820516	-0.005286344663088888	86	39	0.8267844895166279	0.005286344663088888	hypomethylated	0.9372093919709901	False
sim0000201	0.07544883720930236	0.07295384615384616	0.002494991055456197	86	39	0.8270096709638441	0.002494991055456197	hypermethylated	0.9372093919709901	False
sim0000208	0.08881976744186049	0.0899974358974359	-0.0011776684555754174	86	39	0.8281189103054304	0.0011776684555754174	hypomethylated	0.9380794419006256	False
sim0001914	0.16611264367816095	0.17071794871794874	-0.004605305039787788	87	39	0.8287414288381796	0.004605305039787788	hypomethylated	0.9383976525220442	False
sim0002314	0.14367356321839078	0.1413820512820513	0.0022915119363394743	87	39	0.8295634956865989	0.0022915119363394743	hypermethylated	0.9389414596831839	False
sim0001887	0.8948104651162787	0.8907435897435898	0.004066875372688905	86	39	0.8300394473925782	0.004066875372688905	hypermethylated	0.9390932298135966	False
sim0002032	0.25353793103448274	0.24758205128205127	0.0059558797524314755	87	39	0.8312420741301283	0.0059558797524314755	hypermethylated	0.9400666849055013	False
sim0001806	0.2784390804597702	0.2832333333333333	-0.004794252873563054	87	39	0.8326051674469342	0.004794252873563054	hypomethylated	0.940330090988845	False
sim0001361	0.13047011494252878	0.1262230769230769	0.004247038019451865	87	39	0.8352249104370086	0.004247038019451865	hypermethylated	0.940330090988845	False
sim0001015	0.4610152941176471	0.4576435897435897	0.0033717043740573716	85	39	0.8352937467748457	0.0033717043740573716	hypermethylated	0.940330090988845	False
sim0000256	0.7364247058823529	0.7330538461538462	0.0033708597285067032	85	39	0.8337815291519552	0.0033708597285067032	hypermethylated	0.940330090988845	False
sim0001842	0.5331310344827586	0.5364384615384614	-0.0033074270557028607	87	39	0.8355827273766913	0.0033074270557028607	hypomethylated	0.940330090988845	False
sim0000070	0.9901057471264366	0.9870948717948718	0.003010875331564855	87	39	0.8347456071674939	0.003010875331564855	hypermethylated	0.940330090988845	False
sim0000139	0.32963793103448286	0.3322435897435897	-0.0026056587091068395	87	39	0.832532961612398	0.0026056587091068395	hypomethylated	0.940330090988845	False
sim0000741	0.07718255813953487	0.07465384615384615	0.002528711985688714	86	39	0.8339266013877418	0.002528711985688714	hypermethylated	0.940330090988845	False
sim0000581	0.1389390804597701	0.1410921052631579	-0.002153024803387804	87	38	0.8355198331366573	0.002153024803387804	hypomethylated	0.940330090988845	False
sim0001857	0.09016395348837207	0.0917102564102564	-0.0015463029218843322	86	39	0.8347483929967252	0.0015463029218843322	hypomethylated	0.940330090988845	False
sim0001046	0.005848275862068966	0.006787179487179487	-0.0009389036251105211	87	39	0.8320376468507096	0.0009389036251105211	hypomethylated	0.940330090988845	False
sim0002025	0.9935114942528733	0.9942763157894736	-0.0007648215366002908	87	38	0.8347264595968648	0.0007648215366002908	hypomethylated	0.940330090988845	False
sim0000502	0.42075057471264377	0.4147631578947369	0.0059874168179068765	87	38	0.8367189900410912	0.0059874168179068765	hypermethylated	0.9408035316681334	False
sim0001195	0.85955632183908	0.8579743589743589	0.0015819628647211204	87	39	0.8370439670291892	0.0015819628647211204	hypermethylated	0.9408035316681334	False
sim0000451	0.82856091954023	0.8269871794871795	0.001573740053050554	87	39	0.8363683670748985	0.001573740053050554	hypermethylated	0.9408035316681334	False
sim0002198	0.07858275862068966	0.07970256410256411	-0.0011198054818744585	87	39	0.837373365463628	0.0011198054818744585	hypomethylated	0.9408035316681334	False
sim0001019	0.12294252873563218	0.11951538461538462	0.003427144120247555	87	39	0.8387210564255763	0.003427144120247555	hypermethylated	0.9419324374493286	False
sim0001498	0.009170114942528736	0.01187179487179487	-0.0027016799292661348	87	39	0.8401398849824961	0.0027016799292661348	hypomethylated	0.942755009823087	False
sim0002275	0.9939091954022988	0.99325	0.0006591954022988622	87	38	0.8399428008448674	0.0006591954022988622	hypermethylated	0.942755009823087	False
sim0000397	0.9867127906976741	0.9843282051282052	0.0023845855694689666	86	39	0.8413759990172361	0.0023845855694689666	hypermethylated	0.9433713752246318	False
sim0001224	0.6308206896551724	0.6292051282051282	0.0016155614500441562	87	39	0.8410463588811807	0.0016155614500441562	hypermethylated	0.9433713752246318	False
sim0001568	0.16682790697674416	0.1634051282051282	0.003422778771615953	86	39	0.8423480960871361	0.003422778771615953	hypermethylated	0.9440759771323392	False
sim0001353	0.1283093023255814	0.12609230769230764	0.0022169946332737667	86	39	0.8428932778219518	0.0022169946332737667	hypermethylated	0.9440987288864684	False
sim0000761	0.01734651162790697	0.019133333333333332	-0.0017868217054263606	86	39	0.8430557633631259	0.0017868217054263606	hypomethylated	0.9440987288864684	False
sim0000400	0.23032643678160908	0.22747894736842103	0.002847489413188048	87	38	0.8443876803764494	0.002847489413188048	hypermethylated	0.9452049543578267	False
sim0000698	0.8752941860465118	0.8696657894736842	0.005628396572827543	86	38	0.8448729558450078	0.005628396572827543	hypermethylated	0.9453629367438844	False
sim0000705	0.19613720930232548	0.20073846153846153	-0.004601252236136055	86	39	0.8467019330297274	0.004601252236136055	hypomethylated	0.9464058346110209	False
sim0002090	0.10951162790697676	0.10664358974358976	0.0028680381633870017	86	39	0.8469747551126969	0.0028680381633870017	hypermethylated	0.9464058346110209	False
sim0001145	0.7185011494252873	0.717	0.0015011494252873403	87	39	0.8471830896645433	0.0015011494252873403	hypermethylated	0.9464058346110209	False
sim0000929	0.19206046511627906	0.1933538461538461	-0.001293381037567043	86	39	0.846451631366808	0.001293381037567043	hypomethylated	0.9464058346110209	False
sim0001123	0.9707011494252873	0.9730538461538458	-0.0023526967285585343	87	39	0.847767847452904	0.0023526967285585343	hypomethylated	0.9466740963224094	False
sim0000403	0.3632563218390806	0.3656615384615384	-0.002405216622457851	87	39	0.8487184849268755	0.002405216622457851	hypomethylated	0.947350539656289	False
sim0002303	0.0847942528735632	0.08242631578947368	0.0023679370840895136	87	38	0.8490792916326415	0.0023679370840895136	hypermethylated	0.9473683241733818	False
sim0000118	0.5776682352941175	0.5725	0.005168235294117474	85	39	0.8559564905368156	0.005168235294117474	hypermethylated	0.9478893166277506	False
sim0000901	0.7401172413793102	0.7355384615384616	0.004578779840848646	87	39	0.8567925639558445	0.004578779840848646	hypermethylated	0.9478893166277506	False
sim0002297	0.5833195402298851	0.5878051282051283	-0.004485587975243233	87	39	0.8536611275234132	0.004485587975243233	hypomethylated	0.9478893166277506	False
sim0002061	0.16256666666666664	0.15884210526315787	0.0037245614035087693	87	38	0.854558854088605	0.0037245614035087693	hypermethylated	0.9478893166277506	False
sim0001364	0.7531206896551726	0.7497184210526316	0.003402268602541003	87	38	0.8511620212716096	0.003402268602541003	hypermethylated	0.9478893166277506	False
sim0000233	0.09363372093023256	0.09688157894736839	-0.0032478580171358268	86	38	0.8545059063575304	0.0032478580171358268	hypomethylated	0.9478893166277506	False
sim0001133	0.10940804597701152	0.11241052631578946	-0.003002480338777938	87	38	0.8535003712312437	0.003002480338777938	hypomethylated	0.9478893166277506	False
sim0000167	0.09995581395348839	0.09707948717948717	0.0028763267740012227	86	39	0.8562185256606567	0.0028763267740012227	hypermethylated	0.9478893166277506	False
sim0002126	0.040745348837209316	0.03860512820512821	0.002140220632081108	86	39	0.8541315697171343	0.002140220632081108	hypermethylated	0.9478893166277506	False
sim0002107	0.10683103448275864	0.1089184210526316	-0.002087386569872951	87	38	0.8535004087122915	0.002087386569872951	hypomethylated	0.9478893166277506	False
sim0000113	0.08515116279069769	0.0831025641025641	0.0020485986881335905	86	39	0.8541625390082399	0.0020485986881335905	hypermethylated	0.9478893166277506	False
sim0000245	0.26174705882352933	0.25970769230769225	0.002039366515837082	85	39	0.8543850286034682	0.002039366515837082	hypermethylated	0.9478893166277506	False
sim0001218	0.7938779069767443	0.795828205128205	-0.0019502981514606388	86	39	0.8509739153568595	0.0019502981514606388	hypomethylated	0.9478893166277506	False
sim0000250	0.9362459770114945	0.9343128205128206	0.0019331564986738714	87	39	0.8549426194751325	0.0019331564986738714	hypermethylated	0.9478893166277506	False
sim0002210	0.9738081395348838	0.9757256410256412	-0.0019175014907574228	86	39	0.8561330766303101	0.0019175014907574228	hypomethylated	0.9478893166277506	False
sim0001974	0.1460674418604651	0.14786410256410257	-0.0017966607036374593	86	39	0.8561966834175264	0.0017966607036374593	hypomethylated	0.9478893166277506	False
sim0001051	0.9675827586206898	0.9688179487179486	-0.0012351900972588092	87	39	0.850557588631155	0.0012351900972588092	hypomethylated	0.9478893166277506	False
sim0000370	0.07136046511627908	0.07012564102564105	0.0012348240906380342	86	39	0.8520377236766762	0.0012348240906380342	hypermethylated	0.9478893166277506	False
sim0001096	0.7606686046511628	0.7618666666666668	-0.0011980620155039867	86	39	0.856464291519498	0.0011980620155039867	hypomethylated	0.9478893166277506	False
sim0000594	0.012879310344827585	0.011761538461538462	0.0011177718832891224	87	39	0.8560489296880843	0.0011177718832891224	hypermethylated	0.9478893166277506	False
sim0000922	0.6757616279069769	0.6767552631578946	-0.0009936352509176682	86	38	0.8507248301518746	0.0009936352509176682	hypomethylated	0.9478893166277506	False
sim0001696	0.964045882352941	0.9624333333333337	0.001612549019607279	85	39	0.857830214637233	0.001612549019607279	hypermethylated	0.9479121206940248	False
sim0000854	0.0717593023255814	0.07015897435897435	0.001600327966607057	86	39	0.8578483917165437	0.001600327966607057	hypermethylated	0.9479121206940248	False
sim0002003	0.11321724137931033	0.11414102564102564	-0.000923784261715313	87	39	0.8575218413716906	0.000923784261715313	hypomethylated	0.9479121206940248	False
sim0001043	0.10258588235294115	0.10436923076923077	-0.001783348416289618	85	39	0.8583970369256091	0.001783348416289618	hypomethylated	0.9481369764514066	False
sim0000448	0.6428494252873563	0.6418179487179488	0.0010314765694074968	87	39	0.8588070430978416	0.0010314765694074968	hypermethylated	0.9482085801405832	False
sim0000778	0.05452183908045978	0.04962564102564103	0.004896198054818751	87	39	0.8600002022432204	0.004896198054818751	hypermethylated	0.9482847153891578	False
sim0001715	0.8840793103448275	0.8889384615384615	-0.004859151193634004	87	39	0.8598005757473919	0.004859151193634004	hypomethylated	0.9482847153891578	False
sim0002244	0.06433563218390805	0.0623948717948718	0.0019407603890362474	87	39	0.8602568295412382	0.0019407603890362474	hypermethylated	0.9482847153891578	False
sim0000030	0.1412569767441861	0.14249487179487177	-0.0012378950506856667	86	39	0.860200300696148	0.0012378950506856667	hypomethylated	0.9482847153891578	False
sim0001408	0.2056172413793104	0.2021973684210526	0.003419872958257797	87	38	0.8621545610840481	0.003419872958257797	hypermethylated	0.9488535974751122	False
sim0000239	0.8835058139534884	0.8810461538461539	0.0024596601073344493	86	39	0.8611368860193034	0.0024596601073344493	hypermethylated	0.9488535974751122	False
sim0000969	0.19496781609195402	0.1972794871794872	-0.0023116710875331903	87	39	0.8619351811808746	0.0023116710875331903	hypomethylated	0.9488535974751122	False
sim0001169	0.9017551724137932	0.902825641025641	-0.0010704686118477857	87	39	0.8614978469231804	0.0010704686118477857	hypomethylated	0.9488535974751122	False
sim0001064	0.058835632183908054	0.06045128205128204	-0.0016156498673739889	87	39	0.8643552883106671	0.0016156498673739889	hypomethylated	0.9508946643930326	False
sim0000576	0.2265218390804598	0.22934615384615384	-0.0028243147656940304	87	39	0.8661073876600459	0.0028243147656940304	hypomethylated	0.9514660915956318	False
sim0000827	0.522402298850575	0.5197128205128203	0.0026894783377546805	87	39	0.8668421355422848	0.0026894783377546805	hypermethylated	0.9514660915956318	False
sim0000516	0.061941379310344824	0.059937837837837855	0.0020035414725069686	87	37	0.8653995423846382	0.0020035414725069686	hypermethylated	0.9514660915956318	False
sim0001692	0.17872941176470591	0.1802512820512821	-0.001521870286576188	85	39	0.8669529039912146	0.001521870286576188	hypomethylated	0.9514660915956318	False
sim0001765	0.23438720930232546	0.23583333333333334	-0.0014461240310078838	86	39	0.865770031136528	0.0014461240310078838	hypomethylated	0.9514660915956318	False
sim0002172	0.9778896551724136	0.976525641025641	0.001364014146772563	87	39	0.8663093544181	0.001364014146772563	hypermethylated	0.9514660915956318	False
sim0001625	0.9464218390804598	0.9476205128205129	-0.0011986737400530023	87	39	0.8679314258052787	0.0011986737400530023	hypomethylated	0.9521595953223244	False
sim0001381	0.26581034482758625	0.26089999999999997	0.004910344827586288	87	39	0.8683373823046343	0.004910344827586288	hypermethylated	0.9522246663436449	False
sim0002357	0.24215862068965535	0.23986666666666656	0.0022919540229887903	87	39	0.8702996668249713	0.0022919540229887903	hypermethylated	0.9532782540376173	False
sim0000894	0.10480930232558137	0.10629487179487178	-0.0014855694692904042	86	39	0.8697597871351143	0.0014855694692904042	hypomethylated	0.9532782540376173	False
sim0001530	0.1681534883720931	0.16906666666666667	-0.0009131782945735745	86	39	0.8703392286590259	0.0009131782945735745	hypomethylated	0.9532782540376173	False
sim0002085	0.22518604651162777	0.22644210526315797	-0.0012560587515302035	86	38	0.8715384611602178	0.0012560587515302035	hypomethylated	0.9542113004412588	False
sim0000278	0.18048255813953487	0.18360256410256412	-0.0031200059630292487	86	39	0.8729211735082711	0.0031200059630292487	hypomethylated	0.9542473842307284	False
sim0000252	0.8748523255813957	0.8777692307692307	-0.0029169051878350505	86	39	0.8742967406959227	0.0029169051878350505	hypomethylated	0.9542473842307284	False
sim0001759	0.5548827586206894	0.557165789473684	-0.0022830308529946386	87	38	0.8725431762292526	0.0022830308529946386	hypomethylated	0.9542473842307284	False
sim0001365	0.07418735632183908	0.07573684210526321	-0.0015494857834241343	87	38	0.8740427473384845	0.0015494857834241343	hypomethylated	0.9542473842307284	False
sim0000226	0.021760465116279066	0.023276923076923077	-0.001516457960644011	86	39	0.8753925767242212	0.001516457960644011	hypomethylated	0.9542473842307284	False
sim0000942	0.031857471264367825	0.03050769230769231	0.001349778956675516	87	39	0.8747627620042454	0.001349778956675516	hypermethylated	0.9542473842307284	False
sim0000935	0.034739080459770116	0.03343076923076923	0.0013083112290008872	87	39	0.8745484597634652	0.0013083112290008872	hypermethylated	0.9542473842307284	False
sim0001665	0.043686046511627906	0.044897368421052616	-0.0012113219094247105	86	38	0.8753260208844729	0.0012113219094247105	hypomethylated	0.9542473842307284	False
sim0001326	0.877051724137931	0.8761769230769233	0.0008748010610076795	87	39	0.8738399656396164	0.0008748010610076795	hypermethylated	0.9542473842307284	False
sim0000477	0.07908117647058822	0.07993846153846154	-0.0008572850678733174	85	39	0.8740446026709671	0.0008572850678733174	hypomethylated	0.9542473842307284	False
sim0001517	0.9764655172413795	0.9772179487179483	-0.0007524314765687823	87	39	0.8727695170668792	0.0007524314765687823	hypomethylated	0.9542473842307284	False
sim0000860	0.14228045977011494	0.14006923076923075	0.0022112290008841906	87	39	0.8764425614704631	0.0022112290008841906	hypermethylated	0.9549172776668163	False
sim0002215	0.05713218390804598	0.05855526315789474	-0.0014230792498487604	87	38	0.8767023568531892	0.0014230792498487604	hypomethylated	0.9549172776668163	False
sim0002354	0.11373908045977012	0.11036666666666665	0.0033724137931034626	87	39	0.8773632637297787	0.0033724137931034626	hypermethylated	0.9552583771168063	False
sim0000100	0.26586627906976756	0.2670435897435897	-0.0011773106738221517	86	39	0.8783361772508849	0.0011773106738221517	hypomethylated	0.9557452054453351	False
sim0000181	0.19261839080459775	0.19378717948717947	-0.0011687886825817173	87	39	0.8788541641626927	0.0011687886825817173	hypomethylated	0.9557452054453351	False
sim0001129	0.7631116279069767	0.7638871794871793	-0.0007755515802025936	86	39	0.8788471424322789	0.0007755515802025936	hypomethylated	0.9557452054453351	False
sim0000059	0.7849229885057467	0.7823846153846153	0.0025383731211313654	87	39	0.8798477405714198	0.0025383731211313654	hypermethylated	0.956447068994733	False
sim0000715	0.24681976744186057	0.24808717948717948	-0.0012674120453189108	86	39	0.8802497205677853	0.0012674120453189108	hypomethylated	0.956505531012542	False
sim0002035	0.07502325581395351	0.07819230769230767	-0.0031690518783541594	86	39	0.88278769507094	0.0031690518783541594	hypomethylated	0.9567151039389876	False
sim0000376	0.18990229885057472	0.18721621621621623	0.0026860826343584887	87	37	0.883577072695017	0.0026860826343584887	hypermethylated	0.9567151039389876	False
sim0000488	0.09054137931034487	0.09260512820512821	-0.0020637488947833488	87	39	0.8816982199251832	0.0020637488947833488	hypomethylated	0.9567151039389876	False
sim0000178	0.8213639534883721	0.8196	0.0017639534883721053	86	39	0.8834543350719197	0.0017639534883721053	hypermethylated	0.9567151039389876	False
sim0001541	0.8383873563218388	0.8401102564102564	-0.0017229000884175782	87	39	0.8814094972853829	0.0017229000884175782	hypomethylated	0.9567151039389876	False
sim0001098	0.1065965517241379	0.10799210526315789	-0.0013955535390199891	87	38	0.8819670359540568	0.0013955535390199891	hypomethylated	0.9567151039389876	False
sim0000066	0.015309302325581397	0.014357894736842104	0.000951407588739293	86	38	0.882815052659005	0.000951407588739293	hypermethylated	0.9567151039389876	False
sim0000756	0.8752689655172413	0.8760692307692307	-0.000800265251989396	87	39	0.8826236844855326	0.000800265251989396	hypomethylated	0.9567151039389876	False
sim0000447	0.9741931034482757	0.9749026315789476	-0.0007095281306719325	87	38	0.883147894233788	0.0007095281306719325	hypomethylated	0.9567151039389876	False
sim0001905	0.14217241379310344	0.14431315789473684	-0.002140744101633396	87	38	0.8850105586602275	0.002140744101633396	hypomethylated	0.9575124082865871	False
sim0002075	0.8203232558139537	0.8185384615384613	0.0017847942754923851	86	39	0.8847116977862675	0.0017847942754923851	hypermethylated	0.9575124082865871	False
sim0002209	0.26738690476190474	0.2655435897435898	0.0018433150183149172	84	39	0.8860519851173397	0.0018433150183149172	hypermethylated	0.9582617335107608	False
sim0001495	0.05007093023255816	0.04824358974358975	0.0018273404889684111	86	39	0.8866126093010234	0.0018273404889684111	hypermethylated	0.958490687819721	False
sim0001595	0.26217325581395357	0.2601666666666667	0.0020065891472868524	86	39	0.8872755454943961	0.0020065891472868524	hypermethylated	0.9587362627957478	False
sim0000973	0.3378988505747126	0.3367538461538461	0.0011450044208664578	87	39	0.8875377926063293	0.0011450044208664578	hypermethylated	0.9587362627957478	False
sim0000493	0.1583348837209302	0.1598051282051282	-0.0014702444841980244	86	39	0.8881972585699389	0.0014702444841980244	hypomethylated	0.9587383034205712	False
sim0000377	0.10437093023255811	0.1054666666666667	-0.0010957364341085823	86	39	0.8882377073918288	0.0010957364341085823	hypomethylated	0.9587383034205712	False
sim0001763	0.20667674418604648	0.20493076923076922	0.0017459749552772574	86	39	0.8898361309598637	0.0017459749552772574	hypermethylated	0.9591635838348886	False
sim0000661	0.08428275862068965	0.08266578947368422	0.0016169691470054315	87	38	0.8899381874362022	0.0016169691470054315	hypermethylated	0.9591635838348886	False
sim0002261	0.9011459770114943	0.8998794871794874	0.001266489832006945	87	39	0.8900283855825013	0.001266489832006945	hypermethylated	0.9591635838348886	False
sim0000928	0.919693103448276	0.9204526315789471	-0.0007595281306710389	87	38	0.8895439225343407	0.0007595281306710389	hypomethylated	0.9591635838348886	False
sim0001837	0.26459770114942527	0.2622102564102565	0.0023874447391687426	87	39	0.8916105609821037	0.0023874447391687426	hypermethylated	0.95936318488752	False
sim0002383	0.28322758620689664	0.2854815789473685	-0.002253992740471833	87	38	0.8909695506883284	0.002253992740471833	hypomethylated	0.95936318488752	False
sim0001176	0.267196551724138	0.26870789473684215	-0.0015113430127041694	87	38	0.8912997679607949	0.0015113430127041694	hypomethylated	0.95936318488752	False
sim0000348	0.8157160919540234	0.8144564102564102	0.0012596816976131464	87	39	0.8911309875522122	0.0012596816976131464	hypermethylated	0.95936318488752	False
sim0001216	0.13467441860465112	0.13739487179487178	-0.0027204531902206563	86	39	0.8956474124080341	0.0027204531902206563	hypomethylated	0.9595723252281083	False
sim0001092	0.29253563218390816	0.28982564102564123	0.0027099911582669223	87	39	0.8945388784731106	0.0027099911582669223	hypermethylated	0.9595723252281083	False
sim0001919	0.9260620689655175	0.923753846153846	0.002308222811671423	87	39	0.8951577879769769	0.002308222811671423	hypermethylated	0.9595723252281083	False
sim0002158	0.9124310344827586	0.9101512820512822	0.0022797524314764894	87	39	0.8934327174670327	0.0022797524314764894	hypermethylated	0.9595723252281083	False
sim0001242	0.14098837209302326	0.1431128205128205	-0.0021244484197972535	86	39	0.8956191051505902	0.0021244484197972535	hypomethylated	0.9595723252281083	False
sim0000592	0.8291534883720929	0.8274666666666667	0.0016868217054262225	86	39	0.8939666837365319	0.0016868217054262225	hypermethylated	0.9595723252281083	False
sim0001453	0.32386551724137935	0.3223333333333333	0.0015321839080460475	87	39	0.8947331359841094	0.0015321839080460475	hypermethylated	0.9595723252281083	False
sim0001477	0.18488953488372095	0.1835794871794872	0.0013100477042337633	86	39	0.8922241302026441	0.0013100477042337633	hypermethylated	0.9595723252281083	False
sim0001349	0.7726104651162786	0.7715153846153847	0.001095080500893908	86	39	0.8952491395586829	0.001095080500893908	hypermethylated	0.9595723252281083	False
sim0000727	0.28395465116279067	0.2831897435897436	0.0007649075730470911	86	39	0.8952225767876232	0.0007649075730470911	hypermethylated	0.9595723252281083	False
sim0001447	0.09798620689655171	0.09726666666666665	0.0007195402298850601	87	39	0.8943166955122767	0.0007195402298850601	hypermethylated	0.9595723252281083	False
sim0000914	0.0612267441860465	0.06221025641025639	-0.0009835122242098926	86	39	0.8961621089891461	0.0009835122242098926	hypomethylated	0.9596196808670484	False
sim0000132	0.1362011494252874	0.13705641025641024	-0.0008552608311228338	87	39	0.8963902807079892	0.0008552608311228338	hypomethylated	0.9596196808670484	False
sim0001847	0.8647941860465116	0.8682999999999997	-0.003505813953488146	86	38	0.8968028234528936	0.003505813953488146	hypomethylated	0.9596873221757299	False
sim0001880	0.04890459770114941	0.050928205128205124	-0.002023607427055714	87	39	0.8972548930316928	0.002023607427055714	hypomethylated	0.9597971928185594	False
sim0001675	0.03429767441860465	0.033597435897435905	0.0007002385211687459	86	39	0.897675939135963	0.0007002385211687459	hypermethylated	0.9598738049071587	False
sim0001948	0.8339813953488368	0.8327666666666667	0.0012147286821700964	86	39	0.8982339991038996	0.0012147286821700964	hypermethylated	0.9600968076024949	False
sim0001771	0.235516091954023	0.2379	-0.00238390804597699	87	39	0.8994185400449279	0.00238390804597699	hypomethylated	0.9606153691692914	False
sim0001041	0.27695747126436787	0.27534102564102564	0.001616445623342233	87	39	0.8992957564921262	0.001616445623342233	hypermethylated	0.9606153691692914	False
sim0002344	0.07879080459770116	0.07632564102564103	0.002465163572060128	87	39	0.9001208385392183	0.002465163572060128	hypermethylated	0.960991816349488	False
sim0001939	0.1868779069767442	0.19101025641025648	-0.004132349433512289	86	39	0.9017156899401884	0.004132349433512289	hypomethylated	0.9612157539956203	False
sim0001376	0.0546564705882353	0.05255641025641026	0.0021000603318250405	85	39	0.9011786532884274	0.0021000603318250405	hypermethylated	0.9612157539956203	False
sim0000953	0.09766321839080458	0.09611578947368422	0.0015474289171203554	87	38	0.9016091402816447	0.0015474289171203554	hypermethylated	0.9612157539956203	False
sim0002355	0.0970747126436781	0.09814871794871795	-0.0010740053050398435	87	39	0.9017302504720471	0.0010740053050398435	hypomethylated	0.9612157539956203	False
sim0000692	0.16797790697674417	0.16483076923076925	0.003147137745974915	86	39	0.9021657833943735	0.003147137745974915	hypermethylated	0.9613069848659208	False
sim0000008	0.05710930232558139	0.05786410256410257	-0.0007548002385211819	86	39	0.9047444307587156	0.0007548002385211819	hypomethylated	0.9636808651780503	False
sim0000664	0.9359597701149434	0.9369666666666666	-0.0010068965517232575	87	39	0.9065775254458279	0.0010068965517232575	hypomethylated	0.965259093953368	False
sim0001768	0.8810126436781609	0.8803051282051282	0.000707515473032716	87	39	0.9073406810664939	0.000707515473032716	hypermethylated	0.9656973463346218	False
sim0000352	0.01626781609195402	0.018371794871794873	-0.002103978779840851	87	39	0.9082150115757494	0.002103978779840851	hypomethylated	0.9659190180880342	False
sim0001020	0.20421839080459775	0.20310256410256414	0.0011158267020336121	87	39	0.9082522110380024	0.0011158267020336121	hypermethylated	0.9659190180880342	False
sim0002080	0.8420741176470589	0.8449102564102565	-0.00283613876319766	85	39	0.9089470456992518	0.00283613876319766	hypomethylated	0.9660342777379506	False
sim0000521	0.46650581395348856	0.46827692307692304	-0.0017711091234344778	86	39	0.9090639271760474	0.0017711091234344778	hypomethylated	0.9660342777379506	False
