category	gene	probe_id	locus	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	cgi_relation	healthy_beta	healthy_state	tcga_normal_beta	tcga_normal_n	gse_normal_beta	gse_normal_n	tumor_direction	tumor_delta_beta	fdr
08. Mitochondrial Function	SUCLA2	cg01732984	chr13:48001722-48001724	chr13	48001722.0	48001724.0	-	5UTR_1stExon	True	S_Shore	0.27828537	HYPO_unmethylated		0	0.27828537	40	hypomethylated		
08. Mitochondrial Function	SUCLA2	cg18221580	chr13:48001760-48001762	chr13	48001760.0	48001762.0	-	5UTR_1stExon	True	S_Shore	0.2798466577094263	HYPO_unmethylated	0.2835225370741382	97	0.27093265025	40	hypermethylated	0.1068479825904477	2.1034674938435956e-25
08. Mitochondrial Function	SUCLA2	cg06437740	chr13:48001790-48001792	chr13	48001790.0	48001792.0	+	5UTR_1stExon	True	S_Shore	0.3509759755619049	intermediate	0.3675802837718617	88	0.3144464975	40	hypermethylated	0.1362435263816755	2.1145071748979892e-20
08. Mitochondrial Function	SUCLA2	cg03249710	chr13:48037302-48037304	chr13	48037302.0	48037304.0	-	TSS1500	True	N_Shore	0.03318654827913734	HYPO_unmethylated	0.0383725338375445	97	0.0206105333	40	hypermethylated	0.0007071105983331	0.6966924501872832
08. Mitochondrial Function	SUCLA2	cg01596986	chr13:48037326-48037328	chr13	48037326.0	48037328.0	+	TSS1500	True	N_Shore	0.08338628372746872	HYPO_unmethylated	0.0969852423056578	78	0.0568683145	40	hypomethylated	-0.0031869696351605	0.5323601621838336
08. Mitochondrial Function	SUCLA2	cg18760916	chr13:48037380-48037382	chr13	48037380.0	48037382.0	+	TSS1500	True	N_Shore	0.08744718313840019	HYPO_unmethylated	0.103814571461779	94	0.04799758051282051	39	hypomethylated	-0.0059214402606711	0.0997070683622727
08. Mitochondrial Function	SUCLA2	cg18950578	chr13:48037424-48037426	chr13	48037424.0	48037426.0	-	TSS1500	True	N_Shore	0.05134531041671416	HYPO_unmethylated	0.0516831702792767	97	0.05052600025	40	hypomethylated	-0.0059775317265398	0.0052751490399223
08. Mitochondrial Function	SUCLA2	cg11473104	chr13:48037478-48037480	chr13	48037478.0	48037480.0	-	TSS1500	True	N_Shore	0.06369394491446163	HYPO_unmethylated	0.0624930784874355	97	0.066606046	40	hypomethylated	-0.0021432704588201	0.3307618951956307
08. Mitochondrial Function	SUCLA2	cg07062437	chr13:48037510-48037512	chr13	48037510.0	48037512.0	-	TSS1500	True	Island	0.029260252701383046	HYPO_unmethylated	0.0317760964029843	97	0.023159331725	40	hypermethylated	0.0002933762849021	0.8214426323990587
08. Mitochondrial Function	SUCLA2	cg11071591	chr13:48037525-48037527	chr13	48037525.0	48037527.0	-	TSS200	True	Island	0.02232509920573833	HYPO_unmethylated	0.0243972724245995	97	0.017300079149999998	40	hypomethylated	-0.0008334726689871	0.5879953598586355
08. Mitochondrial Function	SUCLA2	cg18039902	chr13:48037540-48037542	chr13	48037540.0	48037542.0	+	TSS200	True	Island	0.038081373535806665	HYPO_unmethylated	0.0413368116949022	97	0.030186935999999998	40	hypomethylated	-0.0005554670517802	0.7071547595368178
08. Mitochondrial Function	SUCLA2	cg06093354	chr13:48037550-48037552	chr13	48037550.0	48037552.0	-	TSS200	True	Island	0.013354741428605429	HYPO_unmethylated	0.0140108533741272	97	0.011722873256410256	39	hypermethylated	0.0001311529224477	0.7759696954130928
08. Mitochondrial Function	SUCLA2	cg18781764	chr13:48037705-48037707	chr13	48037705.0	48037707.0	+	TSS200	True	Island	0.017999757013485166	HYPO_unmethylated	0.0173748448951957	97	0.019554025615384614	39	hypermethylated	0.0020600454178382	9.341465070563015e-10
08. Mitochondrial Function	SUCLA2	cg05749548	chr13:48037718-48037720	chr13	48037718.0	48037720.0	+	TSS200	True	Island	0.008180027107269786	HYPO_unmethylated	0.010052438249293	97	0.003400451297368421	38	hypermethylated	0.00097218393846	3.704361866615973e-06
08. Mitochondrial Function	SUCLA2	cg15439466	chr13:48037901-48037903	chr13	48037901.0	48037903.0	+	5UTR_1stExon	True	Island	0.02853951260706097	HYPO_unmethylated	0.0285693271872923	97	0.028467212249999995	40	hypermethylated	0.0007940711174889	0.665391435866632
08. Mitochondrial Function	SUCLA2	cg12906740	chr13:48037913-48037915	chr13	48037913.0	48037915.0	+	5UTR_1stExon	True	Island	0.05082421972438835	HYPO_unmethylated	0.048713192497332	97	0.05594346074999999	40	hypomethylated	-0.0015223538897176	0.3832268069092922
08. Mitochondrial Function	SUCLA2	cg09611287	chr13:48038130-48038132	chr13	48038130.0	48038132.0	+	TSS200	True	Island	0.05182412118481263	HYPO_unmethylated	0.0501733170342199	97	0.05582732124999999	40	hypomethylated	-0.0003365156668472	0.8704303944866857
08. Mitochondrial Function	SUCLA2	cg05969306	chr13:48038524-48038526	chr13	48038524.0	48038526.0	-	TSS1500	True	S_Shore	0.2955759609184321	HYPO_unmethylated	0.3070623850085072	97	0.2677213825	40	hypomethylated	-0.0089641677611014	0.4183657105728196
08. Mitochondrial Function	SUCLA2	cg20847039	chr13:47814290-47814292	chr13	47814290.0	47814292.0	+	gene_body	False	OpenSea	0.8959350559427749	HYPER_methylated	0.9210183841665996	97	0.8351079849999998	40	hypomethylated	-0.0761267177059586	1.7470407799949488e-41
08. Mitochondrial Function	SUCLA2	cg13818075	chr13:47816907-47816909	chr13	47816907.0	47816909.0	+	gene_body	False	OpenSea	0.732094237212021	HYPER_methylated	0.7606940515262565	97	0.6627396875	40	hypomethylated	-0.08089250606363	3.9544394786012145e-26
08. Mitochondrial Function	SUCLA2	cg01328235	chr13:47837977-47837979	chr13	47837977.0	47837979.0	-	gene_body	False	OpenSea	0.8744437803375913	HYPER_methylated	0.9096579010953608	97	0.7890495375000001	40	hypomethylated	-0.0688981607795027	4.454120720995714e-27
08. Mitochondrial Function	SUCLA2	cg05823812	chr13:47904410-47904412	chr13	47904410.0	47904412.0	-	gene_body	False	OpenSea	0.8011077247120949	HYPER_methylated	0.8465147319592927	95	0.6932660825	40	hypomethylated	-0.0102726243244439	0.1386195365239993
08. Mitochondrial Function	SUCLA2	cg02192281	chr13:47904455-47904457	chr13	47904455.0	47904457.0	+	gene_body	False	OpenSea	0.8057981494254676	HYPER_methylated	0.8334106759926707	97	0.7388377724999999	40	hypermethylated	0.0025275184654913	0.7281402557306719
08. Mitochondrial Function	SUCLA2	cg17533142	chr13:47998813-47998815	chr13	47998813.0	47998815.0	+	gene_body	False	N_Shelf	0.8767032497481242	HYPER_methylated	0.8937980151567303	61	0.8506337325000001	40	hypomethylated	-0.0058039646607237	0.1280012079050382
08. Mitochondrial Function	SUCLA2	cg07707072	chr13:48004605-48004607	chr13	48004605.0	48004607.0	+	gene_body	False	S_Shelf	0.892439219278912	HYPER_methylated	0.9106796107341334	97	0.84820627	40	hypermethylated	0.0097292337615603	0.0101575472439735
08. Mitochondrial Function	SUCLA2	ch.13.650435R	chr13:48006943-48006944	chr13	48006943.0	48006944.0	+	gene_body	False	OpenSea	0.14167492519985675	HYPO_unmethylated	0.1354695644575296	97	0.156722925	40	hypomethylated	-0.0001611792573218	0.961243819823172
08. Mitochondrial Function	SUCLA2	cg02200725	chr13:48033973-48033975	chr13	48033973.0	48033975.0	+	gene_body	False	N_Shelf	0.9286870946638345	HYPER_methylated	0.9505283316386116	97	0.8757220950000001	40	hypomethylated	-0.0015792628915745	0.2435635798620687
08. Mitochondrial Function	SUCLG1	cg03976667	chr2:84458920-84458922	chr2	84458920.0	84458922.0	-	5UTR_1stExon	True	Island	0.030173214956083178	HYPO_unmethylated	0.0348580547214783	97	0.018812478525	40	hypomethylated	-0.002661691506279	0.0091573072757072
08. Mitochondrial Function	SUCLG1	cg06700871	chr2:84459205-84459207	chr2	84459205.0	84459207.0	+	5UTR_1stExon	True	Island	0.20547540542405626	HYPO_unmethylated	0.2143893291040794	97	0.18385914050000002	40	hypermethylated	0.0127760862131179	0.1528030840176035
08. Mitochondrial Function	SUCLG1	cg04053638	chr2:84459262-84459264	chr2	84459262.0	84459264.0	-	TSS200	True	Island	0.077753307031642	HYPO_unmethylated	0.0757593174570614	97	0.08258873175	40	hypermethylated	0.0007987605884149	0.7034212035013855
08. Mitochondrial Function	SUCLG1	cg21552867	chr2:84459382-84459384	chr2	84459382.0	84459384.0	+	TSS200	True	Island	0.08757334355099862	HYPO_unmethylated	0.0979092096545032	97	0.06250886824999999	40	hypomethylated	-0.016689482243221	0.0001522438594965
08. Mitochondrial Function	SUCLG1	cg19924947	chr2:84459445-84459447	chr2	84459445.0	84459447.0	-	TSS200	True	Island	0.026643480685099512	HYPO_unmethylated	0.0256391358129756	97	0.029079016999999995	40	hypomethylated	-0.0001763595035053	0.8867796745533073
08. Mitochondrial Function	SUCLG1	cg25810927	chr2:84459513-84459515	chr2	84459513.0	84459515.0	+	TSS1500	True	Island	0.07516678104944823	HYPO_unmethylated	0.0826033169461279	97	0.057133181500000005	40	hypomethylated	-0.0097300970605324	0.0034477622756393
08. Mitochondrial Function	SUCLG1	cg19410845	chr2:84459666-84459668	chr2	84459666.0	84459668.0	-	5UTR_1stExon	True	S_Shore	0.09287917647216792	HYPO_unmethylated	0.103523362543165	97	0.06706702525	40	hypomethylated	-0.014718126498379	0.000584566343167
08. Mitochondrial Function	SUCLG1	cg05500549	chr2:84459801-84459803	chr2	84459801.0	84459803.0	+	5UTR_1stExon	True	S_Shore	0.042090592511672346	HYPO_unmethylated	0.0423104099391661	97	0.04155753525	40	hypomethylated	-0.0029144012294262	0.0707845402419555
08. Mitochondrial Function	SUCLG1	cg17336337	chr2:84435539-84435541	chr2	84435539.0	84435541.0	-	gene_body	False	OpenSea	0.7416777052784272	HYPER_methylated	0.7661636981767478	97	0.6822991724999999	40	hypomethylated	-0.081048351073551	2.0464665265342523e-11
08. Mitochondrial Function	SUCLG1	cg12158889	chr2:84435919-84435921	chr2	84435919.0	84435921.0	+	gene_body	False	OpenSea	0.18928483660665915	HYPO_unmethylated	0.1842026661351784	97	0.20160909999999999	40	hypermethylated	0.0376068850411411	3.3514245898507504e-08
08. Mitochondrial Function	SUCLG1	cg06310690	chr2:84454971-84454973	chr2	84454971.0	84454973.0	+	gene_body	False	N_Shelf	0.8337543242101961	HYPER_methylated	0.8536336053278029	97	0.7855470674999999	40	hypomethylated	-0.0106583891506931	0.0120000169289984
08. Mitochondrial Function	SUCLG1	cg00474798	chr2:84457364-84457366	chr2	84457364.0	84457366.0	+	gene_body	False	N_Shore	0.5618063079324657	intermediate	0.6126669331600791	76	0.46517111999999994	40	hypermethylated	0.1458432744604982	8.123400190302997e-19
08. Mitochondrial Function	SUCLG2	cg00061764	chr3:67514007-67514009	chr3	67514007.0	67514009.0	-	5UTR_1stExon	True	OpenSea	0.8271981175	HYPER_methylated		0	0.8271981175	40	hypomethylated		
08. Mitochondrial Function	SUCLG2	cg13668339	chr3:67653819-67653821	chr3	67653819.0	67653821.0	+	gene_body	True	N_Shore	0.4320887943469862	intermediate	0.4566999219127537	97	0.37240681000000003	40	hypermethylated	0.1077203677183776	4.467326839769908e-19
08. Mitochondrial Function	SUCLG2	cg07703372	chr3:67654204-67654206	chr3	67654204.0	67654206.0	+	5UTR_1stExon	True	Island	0.0546447875642428	HYPO_unmethylated	0.0530029473845491	97	0.05862624999999999	40	hypomethylated	-0.0033414050732195	0.2152448052250956
08. Mitochondrial Function	SUCLG2	cg11115211	chr3:67654465-67654467	chr3	67654465.0	67654467.0	-	5UTR_1stExon	True	Island	0.032092196213476885	HYPO_unmethylated	0.024154333724189	97	0.051341512750000005	40	hypomethylated	-0.0051767392882958	0.2988437468973216
08. Mitochondrial Function	SUCLG2	cg05555772	chr3:67654545-67654547	chr3	67654545.0	67654547.0	-	5UTR_1stExon	True	Island	0.032545033699999996	HYPO_unmethylated		0	0.032545033699999996	40	hypomethylated		
08. Mitochondrial Function	SUCLG2	cg11161853	chr3:67654619-67654621	chr3	67654619.0	67654621.0	+	TSS200	True	S_Shore	0.022574979208862252	HYPO_unmethylated	0.0229153067795271	97	0.02174968485	40	hypermethylated	0.0062351870496719	8.200562358630262e-13
08. Mitochondrial Function	SUCLG2	cg24673768	chr3:67654623-67654625	chr3	67654623.0	67654625.0	+	TSS200	True	S_Shore	0.027883998972590286	HYPO_unmethylated	0.0277251361571636	97	0.028269241300000005	40	hypermethylated	0.0010836697883859	0.1715277530903212
08. Mitochondrial Function	SUCLG2	cg19433066	chr3:67654797-67654799	chr3	67654797.0	67654799.0	-	5UTR_1stExon	True	S_Shore	0.044169388868515104	HYPO_unmethylated	0.0400146258246038	97	0.05424468925	40	hypomethylated	-0.0017978697683113	0.3954273726259547
08. Mitochondrial Function	SUCLG2	cg00837649	chr3:67654803-67654805	chr3	67654803.0	67654805.0	-	5UTR_1stExon	True	S_Shore	0.07388949151132843	HYPO_unmethylated	0.0698175381139381	97	0.08376397849999999	40	hypermethylated	0.0022561560115013	0.4001496366656029
08. Mitochondrial Function	SUCLG2	cg11197418	chr3:67654860-67654862	chr3	67654860.0	67654862.0	+	5UTR_1stExon	True	S_Shore	0.10266593540482787	HYPO_unmethylated	0.1055049011387775	97	0.0957814435	40	hypermethylated	0.0171657897328939	0.0001255452819329
08. Mitochondrial Function	SUCLG2	cg01631215	chr3:67655622-67655624	chr3	67655622.0	67655624.0	-	gene_body	True	S_Shore	0.7619715342481181	HYPER_methylated	0.7912199669277545	97	0.691044085	40	hypomethylated	-0.0691850254968127	6.723744901737257e-14
08. Mitochondrial Function	SUCLG2	cg13668025	chr3:67655895-67655897	chr3	67655895.0	67655897.0	-	gene_body	True	S_Shore	0.8100918472178661	HYPER_methylated	0.855033717204615	97	0.7011078125	40	hypomethylated	-0.0367639273075305	8.995280641007698e-08
08. Mitochondrial Function	SUCLG2	cg14574118	chr3:67655927-67655929	chr3	67655927.0	67655929.0	-	gene_body	True	S_Shore	0.6628767	intermediate		0	0.6628767	40	hypomethylated		
08. Mitochondrial Function	SUCLG2	cg16834212	chr3:67656075-67656077	chr3	67656075.0	67656077.0	-	gene_body	True	S_Shore	0.67085492	intermediate		0	0.67085492	40	hypomethylated		
08. Mitochondrial Function	SUCLG2	cg02321096	chr3:67374912-67374914	chr3	67374912.0	67374914.0	-	gene_body	False	OpenSea	0.8389810868421053	HYPER_methylated		0	0.8389810868421053	38	hypomethylated		
08. Mitochondrial Function	SUCLG2	cg05988266	chr3:67382747-67382749	chr3	67382747.0	67382749.0	-	gene_body	False	OpenSea	0.8598534251247434	HYPER_methylated	0.8879629705370087	97	0.7916877775000001	40	hypermethylated	0.0251640171565753	0.0019224102663569
08. Mitochondrial Function	SUCLG2	cg11196821	chr3:67425857-67425859	chr3	67425857.0	67425859.0	+	gene_body	False	OpenSea	0.9013009338123141	HYPER_methylated	0.9096638879110648	86	0.8833205825	40	hypermethylated	5.563474309799865e-06	0.9989134527877126
08. Mitochondrial Function	SUCLG2	cg07761386	chr3:67445092-67445094	chr3	67445092.0	67445094.0	-	gene_body	False	OpenSea	0.7842461525	HYPER_methylated		0	0.7842461525	40	hypomethylated		
08. Mitochondrial Function	SUCLG2	cg18157379	chr3:67460636-67460638	chr3	67460636.0	67460638.0	-	gene_body	False	OpenSea	0.8943289602944232	HYPER_methylated	0.902801654956959	54	0.8828908225	40	hypomethylated	-0.012288103426896	0.0026874066110794
08. Mitochondrial Function	SUCLG2	cg20673400	chr3:67509624-67509626	chr3	67509624.0	67509626.0	+	gene_body	False	OpenSea	0.9398824825594491	HYPER_methylated	0.9528884887695312	97	0.9083429175	40	hypomethylated	-0.0131336602790919	7.495178219111883e-08
08. Mitochondrial Function	SUCLG2	cg27533999	chr3:67641540-67641542	chr3	67641540.0	67641542.0	+	gene_body	False	OpenSea	0.7557046830805201	HYPER_methylated	0.7944065369281572	97	0.6618526875	40	hypermethylated	0.0117718104219138	0.1783407524062013
08. Mitochondrial Function	SUCLG2	cg07438401	chr3:67647632-67647634	chr3	67647632.0	67647634.0	+	gene_body	False	OpenSea	0.7033956853594034	HYPER_methylated	0.7084401710746214	97	0.6911628075	40	hypomethylated	-0.3112338682340715	1.2279127801529542e-117
08. Mitochondrial Function	SUCLG2	cg18194850	chr3:67648880-67648882	chr3	67648880.0	67648882.0	-	gene_body	False	OpenSea	0.8718476725193887	HYPER_methylated	0.8967467632490335	97	0.8114673775	40	hypomethylated	-0.0668092204934417	5.859766803277155e-25
08. Mitochondrial Function	SUCLG2	cg15182939	chr3:67651570-67651572	chr3	67651570.0	67651572.0	+	gene_body	False	N_Shelf	0.8912153000149692	HYPER_methylated	0.927342444351039	97	0.8036069749999999	40	hypermethylated	0.0092882483540021	0.0024045376871203
08. Mitochondrial Function	SYNJ2BP	cg21249274	chr14:70416890-70416892	chr14	70416890.0	70416892.0	+	5UTR_1stExon	True	OpenSea	0.06935258167909936	HYPO_unmethylated	0.0711278128869754	97	0.065047646	40	hypomethylated	-0.0078119209989875	0.0034568141793954
08. Mitochondrial Function	SYNJ2BP	cg16326609	chr14:70417054-70417056	chr14	70417054.0	70417056.0	-	5UTR_1stExon	True	OpenSea	0.06215444714966706	HYPO_unmethylated	0.0528648317474679	97	0.0846817645	40	hypermethylated	0.003316727471603	0.127889158051124
08. Mitochondrial Function	SYNJ2BP	cg08816248	chr14:70417141-70417143	chr14	70417141.0	70417143.0	+	TSS200	True	OpenSea	0.06438481559458929	HYPO_unmethylated	0.0654851136748323	97	0.06171659275	40	hypomethylated	-0.0018965241313722	0.3234831738524509
08. Mitochondrial Function	SYNJ2BP	cg05151393	chr14:70417165-70417167	chr14	70417165.0	70417167.0	-	TSS200	True	OpenSea	0.05373960741238556	HYPO_unmethylated	0.0563467310875961	97	0.047417332500000006	40	hypermethylated	0.0004078120038438	0.8216627222636266
08. Mitochondrial Function	SYNJ2BP	cg05898782	chr14:70417387-70417389	chr14	70417387.0	70417389.0	-	TSS1500	True	OpenSea	0.9064111395785813	HYPER_methylated	0.928780467239852	97	0.85216552	40	hypomethylated	-0.0141978689535615	2.566143921444048e-07
08. Mitochondrial Function	SYNJ2BP	cg06934680	chr14:70417526-70417528	chr14	70417526.0	70417528.0	-	TSS1500	True	OpenSea	0.8333001150000001	HYPER_methylated		0	0.8333001150000001	40	hypomethylated		
08. Mitochondrial Function	SYNJ2BP	cg27064744	chr14:70417538-70417540	chr14	70417538.0	70417540.0	-	TSS1500	True	OpenSea	0.8840226239314308	HYPER_methylated	0.9016117048852238	81	0.8484047350000001	40	hypomethylated	-0.0152733600451074	2.4094196272073843e-05
08. Mitochondrial Function	SYNJ2BP	cg25576086	chr14:70367153-70367155	chr14	70367153.0	70367155.0	-	gene_body	False	OpenSea	0.8578320873571059	HYPER_methylated	0.8843940893809	96	0.7940832824999999	40	hypomethylated	-0.1665609645041256	5.534931197570377e-69
08. Mitochondrial Function	TFAM	cg10028578	chr10:58384845-58384847	chr10	58384845.0	58384847.0	-	TSS1500	True	N_Shore	0.0512400556256433	HYPO_unmethylated	0.0543951693269395	97	0.0435889049	40	hypermethylated	0.000112479768813	0.956629457046704
08. Mitochondrial Function	TFAM	cg14271908	chr10:58384971-58384973	chr10	58384971.0	58384973.0	+	TSS1500	True	Island	0.059175360016867073	HYPO_unmethylated	0.0605997547660906	97	0.05572120275	40	hypomethylated	-0.0004757938335415	0.7993639265923432
08. Mitochondrial Function	TFAM	cg23243718	chr10:58385119-58385121	chr10	58385119.0	58385121.0	+	TSS1500	True	Island	0.01061745669707818	HYPO_unmethylated	0.0119756140659764	97	0.0073239250775	40	hypermethylated	0.0004336552162716	0.213600867425113
08. Mitochondrial Function	TFAM	cg17133967	chr10:58385160-58385162	chr10	58385160.0	58385162.0	-	TSS200	True	Island	0.018087755906901162	HYPO_unmethylated	0.0185388965705006	97	0.016965688102564103	39	hypermethylated	0.0007059653939795	0.0403036800790745
08. Mitochondrial Function	TFAM	cg14243323	chr10:58385295-58385297	chr10	58385295.0	58385297.0	+	TSS200	True	Island	0.026949591278334552	HYPO_unmethylated	0.0265055194343488	97	0.028026465499999997	40	hypomethylated	-0.0029753912543477	0.0132581266995486
08. Mitochondrial Function	TFAM	cg10295800	chr10:58385330-58385332	chr10	58385330.0	58385332.0	-	TSS200	True	Island	0.01616635693819811	HYPO_unmethylated	0.012678700624053	97	0.0246239235	40	hypermethylated	0.0013540290439002	5.187532484129929e-06
08. Mitochondrial Function	TFAM	cg03941040	chr10:58385367-58385369	chr10	58385367.0	58385369.0	-	5UTR_1stExon	True	Island	0.01630167717214515	HYPO_unmethylated	0.0179859657877499	97	0.012112549076923076	39	hypermethylated	0.0011329794185179	0.0004406879339608
08. Mitochondrial Function	TFAM	cg15233114	chr10:58385372-58385374	chr10	58385372.0	58385374.0	-	5UTR_1stExon	True	Island	0.01658080231856158	HYPO_unmethylated	0.0171292270581746	97	0.015250872325000001	40	hypermethylated	0.0006710799444173	0.1022639391781422
08. Mitochondrial Function	TFAM	cg03859893	chr10:58385389-58385391	chr10	58385389.0	58385391.0	-	TSS200	True	Island	0.07322759611516128	HYPO_unmethylated	0.0737345734822381	97	0.071998176	40	hypomethylated	-0.0066641080085374	0.0006450005305681
08. Mitochondrial Function	TFAM	cg11149033	chr10:58385443-58385445	chr10	58385443.0	58385445.0	+	5UTR_1stExon	True	Island	0.09598408675	HYPO_unmethylated		0	0.09598408675	40	hypomethylated		
08. Mitochondrial Function	TFAM	cg25677571	chr10:58385508-58385510	chr10	58385508.0	58385510.0	+	5UTR_1stExon	True	Island	0.04274328122574626	HYPO_unmethylated	0.0412485869889406	97	0.046367914749999996	40	hypomethylated	-5.0560623605068467e-05	0.9815368591639684
08. Mitochondrial Function	TFAM	cg14325169	chr10:58385691-58385693	chr10	58385691.0	58385693.0	+	5UTR_1stExon	True	S_Shore	0.04190291363188578	HYPO_unmethylated	0.038397051624416	97	0.050404629	40	hypermethylated	0.0014090439334607	0.3792141577034227
08. Mitochondrial Function	TFAM	cg05831083	chr10:58388046-58388048	chr10	58388046.0	58388048.0	-	gene_body	False	S_Shelf	0.8424436625	HYPER_methylated		0	0.8424436625	40	hypomethylated		
08. Mitochondrial Function	TFAM	cg04094633	chr10:58395146-58395148	chr10	58395146.0	58395148.0	+	gene_body	False	OpenSea	0.8183888225	HYPER_methylated		0	0.8183888225	40	hypomethylated		
08. Mitochondrial Function	TFB2M	cg17815049	chr1:246565360-246565362	chr1	246565360.0	246565362.0	-	gene_body	True	N_Shore	0.31019072798874797	intermediate	0.322839359442393	96	0.2798340125	40	hypomethylated	-0.1332569220142719	3.199070815480854e-13
08. Mitochondrial Function	TFB2M	cg12910806	chr1:246565374-246565376	chr1	246565374.0	246565376.0	+	gene_body	True	N_Shore	0.4897419266110069	intermediate	0.5687164200676812	36	0.41866488250000006	40	hypomethylated	-0.2645592299121165	8.05707449380238e-10
08. Mitochondrial Function	TFB2M	cg14460735	chr1:246565424-246565426	chr1	246565424.0	246565426.0	+	gene_body	True	N_Shore	0.3661657414108833	intermediate	0.379967797662794	97	0.33269575500000004	40	hypomethylated	-0.0693935880179121	1.7063344567102755e-10
08. Mitochondrial Function	TFB2M	cg15447761	chr1:246565915-246565917	chr1	246565915.0	246565917.0	-	5UTR_1stExon	True	Island	0.05094751147725565	HYPO_unmethylated	0.0510754191998353	97	0.050637335250000005	40	hypermethylated	0.0048786229864917	0.0105495017651267
08. Mitochondrial Function	TFB2M	cg15524239	chr1:246566042-246566044	chr1	246566042.0	246566044.0	+	5UTR_1stExon	True	Island	0.019817925674999997	HYPO_unmethylated		0	0.019817925674999997	40	hypomethylated		
08. Mitochondrial Function	TFB2M	cg25307556	chr1:246566156-246566158	chr1	246566156.0	246566158.0	-	5UTR_1stExon	True	Island	0.03801657098666844	HYPO_unmethylated	0.041582849836841	97	0.029368344775	40	hypomethylated	-0.0058932419857761	1.6486646195455134e-05
08. Mitochondrial Function	TFB2M	cg03354957	chr1:246566198-246566200	chr1	246566198.0	246566200.0	+	5UTR_1stExon	True	Island	0.08712623570544163	HYPO_unmethylated	0.0921867016664485	97	0.07485460575	40	hypomethylated	-0.005008108478188	0.0467804617049255
08. Mitochondrial Function	TFB2M	cg24493137	chr1:246566269-246566271	chr1	246566269.0	246566271.0	+	TSS200	True	Island	0.0565075486356281	HYPO_unmethylated	0.0525699694132067	97	0.06605617825	40	hypomethylated	-0.000501756445322	0.8187034152596498
08. Mitochondrial Function	TFB2M	cg05721645	chr1:246566275-246566277	chr1	246566275.0	246566277.0	+	TSS200	True	Island	0.012096180649886748	HYPO_unmethylated	0.0115767225776751	97	0.013355866475	40	hypermethylated	0.0005419839444335	0.0483822591164192
08. Mitochondrial Function	TFB2M	cg10330832	chr1:246566282-246566284	chr1	246566282.0	246566284.0	+	TSS200	True	Island	0.014468416526063307	HYPO_unmethylated	0.0148463470419657	97	0.013551935025	40	hypermethylated	9.359127389658128e-05	0.7773469254444786
08. Mitochondrial Function	TFB2M	cg04307831	chr1:246566366-246566368	chr1	246566366.0	246566368.0	+	TSS200	True	Island	0.017418917510352124	HYPO_unmethylated	0.0180970799062669	97	0.015732205910256408	39	hypermethylated	0.0026298486117654	0.1301281658070089
08. Mitochondrial Function	TFB2M	cg00306607	chr1:246566572-246566574	chr1	246566572.0	246566574.0	+	5UTR_1stExon	True	Island	0.03864571813207026	HYPO_unmethylated	0.0310351651968415	97	0.057101309	40	hypomethylated	-0.0035366715923382	0.0041537845386619
08. Mitochondrial Function	TFB2M	cg03614734	chr1:246566882-246566884	chr1	246566882.0	246566884.0	+	5UTR_1stExon	True	Island	0.08744526996476884	HYPO_unmethylated	0.0915027795378694	97	0.07760580925	40	hypermethylated	0.0005477173700941	0.871492142701981
08. Mitochondrial Function	TFB2M	cg20615951	chr1:246566885-246566887	chr1	246566885.0	246566887.0	+	5UTR_1stExon	True	Island	0.08668624443665882	HYPO_unmethylated	0.0889301496682707	97	0.08124477425000001	40	hypomethylated	-0.0012437435942001	0.7108630808982679
08. Mitochondrial Function	TFB2M	cg23848822	chr1:246566916-246566918	chr1	246566916.0	246566918.0	-	5UTR_1stExon	True	Island	0.03804312335510251	HYPO_unmethylated	0.0360043737077221	97	0.04298709125	40	hypermethylated	0.0006211230999308	0.5736885331903275
08. Mitochondrial Function	TFB2M	cg24854957	chr1:246554306-246554308	chr1	246554306.0	246554308.0	-	gene_body	False	OpenSea	0.816593485	HYPER_methylated		0	0.816593485	40	hypomethylated		
08. Mitochondrial Function	TIMM10B	cg04345475	chr11:6480360-6480362	chr11	6480360.0	6480362.0	-	gene_body	True	N_Shore	0.814664563553395	HYPER_methylated	0.839552338590327	97	0.7527642	39	hypomethylated	-0.2190366842316442	2.1597681274013963e-74
08. Mitochondrial Function	TIMM10B	cg25219333	chr11:6480363-6480365	chr11	6480363.0	6480365.0	-	gene_body	True	N_Shore	0.6804528720090101	intermediate	0.707122802734375	97	0.61577829	40	hypomethylated	-0.1953917068114925	1.0911835426919328e-41
08. Mitochondrial Function	TIMM10B	cg07593177	chr11:6480619-6480621	chr11	6480619.0	6480621.0	-	gene_body	True	N_Shore	0.4356262973701746	intermediate	0.4858796861436631	45	0.37909123499999997	40	hypomethylated	-0.0610682940242266	0.0095698690962506
08. Mitochondrial Function	TIMM10B	cg03756121	chr11:6481205-6481207	chr11	6481205.0	6481207.0	+	5UTR_1stExon	True	Island	0.10270664230746748	HYPO_unmethylated	0.1066247605785881	97	0.0932052055	40	hypomethylated	-0.0077923299379828	0.0071472506493191
08. Mitochondrial Function	TIMM10B	cg24626003	chr11:6481342-6481344	chr11	6481342.0	6481344.0	+	5UTR_1stExon	True	Island	0.015498925976913984	HYPO_unmethylated	0.0132579815756414	97	0.02093321615	40	hypermethylated	0.0012048149599228	7.954341003744055e-06
