gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
MGAT5	mixed	4	2	2	cg05014837,cg11878712,cg23640664,cg26509250
MGAT5B	mixed	11	3	8	cg04215055,cg04946749,cg05514299,cg06576940,cg09942424,cg12056639,cg17376299,cg18922994,cg23838005,cg25923214,cg27149973
MGLL	mixed	9	7	2	cg01022611,cg02357541,cg05768427,cg08488841,cg10961186,cg14476212,cg14701491,cg14750757,cg18274619
MGMT	mixed	6	4	2	cg02172216,cg07828472,cg23004031,cg23465978,cg25974017,cg27429313
MICAL2	mixed	5	3	2	cg00286773,cg09371112,cg14081744,cg23254316,cg26158270
MICOS10	mixed	2	1	1	cg01693305,cg12141340
MICU3	mixed	2	1	1	cg00846288,cg12097222
MIDEAS	mixed	2	1	1	cg13158272,cg23367119
MIR1-1HG	mixed	6	1	5	cg00596687,cg00938540,cg05756622,cg15010213,cg16226106,cg23364373
MIR100HG	mixed	27	3	24	cg00215902,cg01983698,cg02101355,cg03225882,cg05587926,cg06811361,cg07991139,cg10130088,cg13123165,cg14530143,cg14724899,cg15056794,cg15598802,cg15826891,cg16949103,cg17595735,cg17638507,cg18362003,cg19116912,cg19449594,cg20150982,cg20723705,cg21854228,cg23750704,cg24150623,cg24212047,cg26065799
MIR124-1HG	mixed	6	4	2	cg01454752,cg04218812,cg07401230,cg10543574,cg24511738,cg27598956
MIR155HG	mixed	4	3	1	cg12749863,cg13309012,cg14315558,cg19769982
MIR181C	mixed	3	2	1	cg06855983,cg18745782,cg25147193
MIR181D	mixed	2	1	1	cg06855983,cg18745782
MIR3681HG	mixed	4	3	1	cg06385583,cg10437931,cg20382867,cg25737891
MIR4713HG	mixed	5	4	1	cg00063471,cg05905176,cg06813578,cg18588323,cg21478137
MIR7-3HG	mixed	3	2	1	cg14554491,cg15610202,cg22992730
MKX	mixed	2	1	1	cg12152540,cg14614211
MLIP	mixed	2	1	1	cg05051799,cg26926765
MME	mixed	5	3	2	cg03648334,cg07862554,cg16539721,cg21496658,cg27235955
MOG	mixed	4	2	2	cg01558785,cg05813221,cg08725892,cg24444631
MOS	mixed	3	2	1	cg00636390,cg15836635,cg22130262
MPP5	mixed	2	1	1	cg03487983,cg17327331
MPPED2-AS1	mixed	6	5	1	cg10833551,cg11972677,cg13342435,cg16032894,cg16820616,cg25339073
MRAP2	mixed	3	1	2	cg07839742,cg08327884,cg23508908
MROH5	mixed	6	1	5	cg04744713,cg09933516,cg10133170,cg15940337,cg21077957,cg26654519
MRPL23	mixed	6	1	5	cg02928928,cg07731047,cg10574843,cg13247673,cg15708618,cg19290938
MRPL33	mixed	6	3	3	cg05517527,cg11906781,cg16206520,cg16651262,cg20591120,cg26509305
MRPS22	mixed	3	1	2	cg08849628,cg22838882,cg23330451
MSC-AS1	mixed	18	12	6	cg00395783,cg03347018,cg03393350,cg04852776,cg04910834,cg06269753,cg09734791,cg10842557,cg12802876,cg13620034,cg14409559,cg14546394,cg20079899,cg20675505,cg23710218,cg24258699,cg25827490,cg25832771
MSH2	mixed	5	2	3	cg00981060,cg04431946,cg04735632,cg08074851,cg22162312
MSI2	mixed	9	2	7	cg03233624,cg04573500,cg07618409,cg08677210,cg11876048,cg14480531,cg14938181,cg23567690,cg26871347
MSRB3	mixed	2	1	1	cg06700060,cg15175129
MSX2P1	mixed	2	1	1	cg04311971,cg21502786
MTHFD1L	mixed	3	1	2	cg00067414,cg00791074,cg12627901
MTNR1B	mixed	6	5	1	cg01722932,cg05803237,cg06106126,cg07105285,cg07609862,cg15842276
MTRR	mixed	6	3	3	cg10995381,cg11208222,cg12539796,cg21088420,cg25214789,cg26377880
MYH11	mixed	3	2	1	cg09284275,cg10316922,cg26515755
MYH7B	mixed	2	1	1	cg00352780,cg17775003
MYLK	mixed	9	7	2	cg00268185,cg00465319,cg04376312,cg05996671,cg07621385,cg09395562,cg18731398,cg23726408,cg27345757
MYO10	mixed	2	1	1	cg02029841,cg07575519
MYO15A	mixed	2	1	1	cg21275283,cg22276227
MYO1B	mixed	3	2	1	cg11508595,cg12404831,cg22885000
MYO1D	mixed	3	2	1	cg10158280,cg21839984,cg25809561
MYO1E	mixed	2	1	1	cg08891123,cg24263283
MYO3A	mixed	8	5	3	cg02232704,cg03876032,cg08441170,cg14515517,cg15843567,cg19795235,cg23771603,cg27237541
MYORG	mixed	2	1	1	cg01746241,cg12380772
NAALADL2	mixed	5	3	2	cg02578942,cg04784618,cg06160853,cg14250740,cg21145449
NANOS3	mixed	5	4	1	cg06855983,cg16005540,cg17926950,cg18745782,cg25147193
NAV2	mixed	11	1	10	cg00491064,cg02852529,cg04231888,cg07613333,cg11516654,cg12093419,cg12361088,cg14406401,cg23330281,cg24203542,cg25743482
NAV3	mixed	2	1	1	cg07284190,cg12871652
NCAM2	mixed	4	2	2	cg14355482,cg18128969,cg18345924,cg19556343
NCKAP5	mixed	5	2	3	cg12915892,cg17081914,cg20514322,cg22247748,cg26428069
NDRG2	mixed	4	3	1	cg08939481,cg09295202,cg18081258,cg20902783
NDUFAF6	mixed	8	3	5	cg02693150,cg08755736,cg12635790,cg12865818,cg17495087,cg22234712,cg24482314,cg24928110
NDUFC2-KCTD14	mixed	3	2	1	cg15778054,cg16505204,cg16769152
NECAB1	mixed	4	2	2	cg02481848,cg23542075,cg23793965,cg27326113
NECTIN3	mixed	3	2	1	cg08889687,cg12398338,cg15136953
NEDD9	mixed	4	3	1	cg03022094,cg08134091,cg08822625,cg10824259
NEFM	mixed	19	18	1	cg02002551,cg02106941,cg03012544,cg03169018,cg04118306,cg07502389,cg07552803,cg09234518,cg16459364,cg17078116,cg18267374,cg18898125,cg19677607,cg20585869,cg22562942,cg23290344,cg26330518,cg26980244,cg27475652
NELL1	mixed	9	5	4	cg01461552,cg10824063,cg12071328,cg12598870,cg17371081,cg18865080,cg23178069,cg23549358,cg27258696
NETO1	mixed	9	8	1	cg03524083,cg06544405,cg17327268,cg18448581,cg18651870,cg21922574,cg23883696,cg24863335,cg26186727
NEURL1	mixed	4	3	1	cg03422944,cg14475478,cg16311536,cg17426192
NFATC1	mixed	3	2	1	cg15678825,cg16179938,cg25951288
NFATC2	mixed	5	3	2	cg02263932,cg09465142,cg10226546,cg15497991,cg20039443
NFIA	mixed	4	2	2	cg14252486,cg18946602,cg21414842,cg25001190
NFYC	mixed	3	1	2	cg11417323,cg12421282,cg16167741
NGEF	mixed	9	4	5	cg04363282,cg06143658,cg07363307,cg08165971,cg09312809,cg11972305,cg13252401,cg14478422,cg20388707
NGF	mixed	5	2	3	cg01804281,cg04237618,cg09008705,cg12647496,cg22572159
NGF-AS1	mixed	5	2	3	cg01804281,cg04237618,cg09008705,cg12647496,cg22572159
NID1	mixed	8	7	1	cg00095594,cg01789743,cg03396152,cg04507775,cg04837025,cg07157830,cg07479670,cg16549308
NID2	mixed	13	12	1	cg01781974,cg04701034,cg06782686,cg07975778,cg10149976,cg10843707,cg13592399,cg14897833,cg16066272,cg18905461,cg22881914,cg25277187,cg26394244
NKAIN3	mixed	3	2	1	cg08309013,cg16998223,cg24340081
NKAPL	mixed	12	11	1	cg00448814,cg00765128,cg01031101,cg02578944,cg09523275,cg10055566,cg10253847,cg17384889,cg18675097,cg18694169,cg21251018,cg26881102
NLGN1	mixed	3	2	1	cg06304401,cg09229620,cg10623221
NMNAT2	mixed	6	4	2	cg08244866,cg11241436,cg15987885,cg19755016,cg23716800,cg25303462
NMS	mixed	2	1	1	cg16781264,cg19583265
NNAT	mixed	5	3	2	cg06198069,cg10642330,cg16326421,cg19782411,cg24564503
NOD1	mixed	2	1	1	cg07277549,cg14784253
NOD2	mixed	2	1	1	cg04172533,cg08195491
NODAL	mixed	3	2	1	cg02439077,cg03115558,cg18572653
NOS1	mixed	4	1	3	cg04899175,cg11650135,cg11854928,cg22827685
NOTCH4	mixed	8	3	5	cg06023661,cg06815976,cg12172531,cg13336485,cg16574906,cg16599983,cg19448144,cg26301953
NOVA2	mixed	3	1	2	cg19861117,cg19904347,cg22008551
NPAS4	mixed	3	2	1	cg09835239,cg14699728,cg25233308
NPHS1	mixed	9	8	1	cg00519185,cg01405985,cg06945936,cg09479015,cg09510559,cg10786645,cg21459969,cg25537669,cg27093143
NPR3	mixed	4	2	2	cg17630392,cg22571664,cg25996586,cg26647771
NPTX1	mixed	2	1	1	cg10922935,cg20853771
NPTX2	mixed	9	6	3	cg00548268,cg08315202,cg10245879,cg13314145,cg13585675,cg13951488,cg15903624,cg18952796,cg20266316
NPY	mixed	13	12	1	cg00355281,cg04697148,cg05158615,cg11892240,cg12614105,cg15929698,cg16964348,cg18106668,cg21097881,cg24242823,cg24245418,cg24885417,cg25884711
NR0B1	mixed	2	1	1	cg08415785,cg25447299
NR1D2	mixed	2	1	1	cg02923856,cg05609780
NR5A2	mixed	16	15	1	cg00001583,cg01941755,cg02773945,cg02779944,cg03257172,cg04025964,cg04097639,cg05391318,cg06880420,cg10513702,cg12730323,cg16103959,cg16993043,cg17486263,cg17759535,cg17804356
NREP	mixed	6	4	2	cg00950343,cg03877829,cg05510339,cg11657018,cg11895835,cg23256675
NRG1	mixed	10	5	5	cg00614182,cg03430846,cg04555373,cg11791144,cg12166610,cg14315805,cg23964820,cg24466229,cg24946597,cg26068079
NRG2	mixed	5	3	2	cg01167755,cg01817965,cg04636402,cg11217865,cg17022548
NRM	mixed	5	4	1	cg00128100,cg11784631,cg15696968,cg16979445,cg26004235
NRN1	mixed	15	14	1	cg01807407,cg07593839,cg07994987,cg08827756,cg10223827,cg10304637,cg11564981,cg13021333,cg13773570,cg13858611,cg18924298,cg24720571,cg25307691,cg25511429,cg25829425
NRP1	mixed	4	2	2	cg06223926,cg08469491,cg17425818,cg27270412
NRP2	mixed	2	1	1	cg05264870,cg11114141
NRSN1	mixed	4	3	1	cg02362508,cg08908855,cg12457773,cg14549524
NRXN1	mixed	11	10	1	cg03531247,cg07529754,cg13594075,cg13906811,cg14329860,cg14875171,cg15646463,cg17526573,cg17677030,cg18201351,cg25717438
NSG1	mixed	5	1	4	cg02514022,cg11249129,cg22082350,cg22097891,cg22853607
NT5C2	mixed	11	10	1	cg00824018,cg01597891,cg15475851,cg17567560,cg18673954,cg18932798,cg21384402,cg23003534,cg23642747,cg24680586,cg25038311
NT5E	mixed	7	6	1	cg03285617,cg13315970,cg17644557,cg21730993,cg23172664,cg25262528,cg27039625
NTF3	mixed	9	2	7	cg00252282,cg02554564,cg04060317,cg05852143,cg06582426,cg11647944,cg14592468,cg16854200,cg26401796
NTN1	mixed	2	1	1	cg19711783,cg23402144
NUAK1	mixed	3	2	1	cg02926307,cg05647733,cg18525352
NUMA1	mixed	5	3	2	cg07999415,cg08097973,cg14078335,cg14705010,cg20887442
NUP210	mixed	2	1	1	cg18313416,cg20945261
NXN	mixed	15	7	8	cg01554963,cg02459042,cg02679012,cg08510234,cg10546890,cg14717116,cg15132165,cg22173510,cg23283423,cg24774396,cg25293325,cg25364619,cg25647823,cg26787320,cg26989175
NXPH1	mixed	23	22	1	cg00399951,cg01933308,cg01994275,cg03099208,cg03836586,cg06335867,cg07462540,cg07511564,cg08604097,cg08897422,cg09225457,cg10443049,cg11642377,cg12265623,cg12597389,cg13578408,cg13611822,cg14094983,cg15285250,cg21806015,cg23075337,cg24529280,cg26170604
OBI1-AS1	mixed	49	42	7	cg00055679,cg00733728,cg01994205,cg04390523,cg06106063,cg06615699,cg06654956,cg06675375,cg06971129,cg08097882,cg08278487,cg09010671,cg10016380,cg10792120,cg11806672,cg12321193,cg12847373,cg12852499,cg12983394,cg13434989,cg13438893,cg13758543,cg13937208,cg14123923,cg15126179,cg15604467,cg15699226,cg16203262,cg16571983,cg17319774,cg17957186,cg18539122,cg19029904,cg19329160,cg19497031,cg19650157,cg20028827,cg21264189,cg21840976,cg23316360,cg23619399,cg24221648,cg24425021,cg25641745,cg25682299,cg26132774,cg26622320,cg26678970,cg27398263
OBSCN	mixed	7	2	5	cg00566164,cg01557798,cg03224650,cg04193160,cg16397638,cg16676676,cg25002294
OBSL1	mixed	5	4	1	cg02527669,cg13858106,cg14535068,cg15021439,cg22212691
OCA2	mixed	10	3	7	cg09792204,cg10762626,cg13569101,cg13956907,cg20129314,cg20698924,cg20906524,cg23908019,cg25605243,cg26388707
ODC1-DT	mixed	2	1	1	cg23762633,cg27373387
OLFM2	mixed	2	1	1	cg00208967,cg13455326
OLFML2B	mixed	2	1	1	cg02900990,cg09862072
OLIG1	mixed	4	3	1	cg03867475,cg04351905,cg06106763,cg06570025
OLIG3	mixed	4	3	1	cg01889237,cg01972751,cg03602029,cg17295225
OPA3	mixed	3	2	1	cg14185229,cg18489009,cg27391679
OPCML	mixed	71	5	66	cg00322927,cg01140660,cg01311955,cg01875106,cg02993944,cg03784083,cg04745004,cg04765303,cg04913291,cg05035315,cg05131064,cg05705018,cg05807849,cg05886537,cg06967998,cg07230581,cg07985589,cg08080489,cg09531376,cg10335834,cg10376306,cg10966440,cg11349423,cg11500790,cg11515095,cg11687330,cg11983942,cg12591625,cg12658947,cg12697833,cg12706947,cg13136241,cg13974487,cg14057456,cg14483831,cg14535138,cg14872762,cg15304464,cg15618210,cg16123848,cg16488737,cg17142091,cg17242596,cg17417573,cg18070155,cg18413062,cg18710784,cg18804963,cg18944144,cg18989085,cg19743254,cg19795594,cg20122043,cg20417723,cg20495183,cg20972294,cg21015470,cg21164019,cg21816377,cg22209355,cg22791045,cg23925241,cg24437089,cg25089026,cg25585185,cg26237595,cg26311804,cg26337816,cg26626251,cg26824847,cg26906285
OR2C3	mixed	5	1	4	cg05349159,cg12754571,cg16429208,cg22699727,cg25139877
OR2I1P	mixed	37	31	6	cg00370229,cg00674706,cg01024792,cg02149189,cg03402459,cg03409187,cg06087185,cg06613392,cg09205920,cg09721630,cg10491628,cg10625096,cg12217400,cg12749246,cg13206902,cg13641185,cg14278853,cg15490715,cg15814717,cg15818307,cg16044251,cg18488157,cg19690984,cg20034792,cg20720118,cg20723129,cg21133153,cg21153898,cg21632158,cg21834061,cg22305167,cg22617773,cg22762215,cg24058145,cg26131286,cg26142965,cg27546977
OR3A2	mixed	6	1	5	cg01156081,cg04352272,cg06841902,cg08099626,cg09890332,cg20615517
OR4D1	mixed	5	1	4	cg04311971,cg12463722,cg19828416,cg21502786,cg22466653
OTOA	mixed	2	1	1	cg26675753,cg27514538
OVAAL	mixed	2	1	1	cg01962821,cg22430700
P2RY6	mixed	3	2	1	cg06637774,cg21124714,cg26343510
P3H2	mixed	5	2	3	cg08214192,cg11118584,cg13894444,cg19046725,cg23015696
P3H2-AS1	mixed	3	2	1	cg08214192,cg19046725,cg23015696
P4HA2	mixed	6	4	2	cg03873281,cg04518342,cg06947286,cg11843238,cg14815361,cg22485921
P4HA3	mixed	4	3	1	cg00211630,cg14300531,cg23519626,cg26758986
PAFAH1B2P2	mixed	2	1	1	cg08993878,cg12201167
PALLD	mixed	10	6	4	cg05477457,cg07895203,cg12523691,cg12768523,cg14069287,cg15948536,cg16018921,cg21845300,cg24242290,cg27640794
PALM2AKAP2	mixed	2	1	1	cg13644626,cg21171115
PAM	mixed	5	3	2	cg15999165,cg20131596,cg20655220,cg23021168,cg27327508
PAPPA	mixed	2	1	1	cg13462909,cg23781495
PAQR8	mixed	2	1	1	cg02373152,cg16277229
PARD3	mixed	3	2	1	cg06832449,cg15645287,cg26988617
PATL2	mixed	2	1	1	cg18555073,cg24799947
PAUPAR	mixed	38	37	1	cg01867395,cg03405909,cg03692563,cg03730428,cg05490712,cg06701529,cg07329360,cg07441518,cg08005992,cg08364561,cg08976874,cg09041678,cg09656389,cg11162118,cg11667086,cg11741189,cg11930477,cg12086936,cg12500879,cg13502741,cg13570972,cg14037837,cg14443953,cg15778437,cg16134191,cg18991169,cg20019985,cg20467957,cg20512711,cg21117210,cg21971285,cg24616539,cg24701575,cg24935332,cg26261502,cg26315277,cg26595278,cg27104448
PAX2	mixed	18	17	1	cg01275523,cg04436818,cg04452040,cg05336698,cg06389697,cg06921011,cg07046369,cg10022914,cg11119419,cg12457238,cg14778235,cg18494190,cg23167259,cg24686074,cg24789723,cg26156687,cg26596964,cg27473895
PAX3	mixed	27	26	1	cg02120658,cg02245378,cg02347074,cg04688351,cg06916239,cg08431536,cg09424526,cg09678971,cg14265823,cg15133719,cg15608397,cg15703632,cg15775921,cg16529477,cg16563171,cg18077971,cg18406033,cg19352038,cg19987665,cg20584905,cg20969194,cg22989843,cg23546474,cg24621972,cg24829778,cg25596297,cg27480727
PAX5	mixed	7	6	1	cg02034102,cg13482308,cg13959831,cg14094646,cg14306956,cg14317609,cg23916167
PBX1	mixed	9	4	5	cg00222472,cg03323953,cg05341781,cg06750897,cg12629991,cg21853707,cg21962835,cg24477315,cg26026748
PCAT1	mixed	4	1	3	cg09184315,cg16015285,cg20197756,cg25883066
PCBP3	mixed	12	2	10	cg00559560,cg02456944,cg05096800,cg06597541,cg07685034,cg11121969,cg11214348,cg18931629,cg21357629,cg23253309,cg23416788,cg24028798
PCDHA1	mixed	30	29	1	cg00275741,cg00504705,cg00748875,cg02004851,cg02051771,cg03758467,cg06282446,cg08288811,cg09820378,cg09852127,cg10519368,cg11095383,cg11429969,cg12629325,cg12962191,cg13592931,cg14676529,cg15923943,cg15961744,cg16607685,cg16987900,cg17777676,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg24869588,cg26618441,cg27352639
PCDHA10	mixed	12	11	1	cg00275741,cg02051771,cg09852127,cg10519368,cg12629325,cg13592931,cg14676529,cg15923943,cg18283342,cg19876814,cg24869588,cg27352639
PCDHA11	mixed	8	7	1	cg00275741,cg02051771,cg09852127,cg12629325,cg15923943,cg19876814,cg24869588,cg27352639
PCDHA12	mixed	8	7	1	cg00275741,cg02051771,cg09852127,cg12629325,cg15923943,cg19876814,cg24869588,cg27352639
PCDHA13	mixed	7	6	1	cg00275741,cg02051771,cg12629325,cg15923943,cg19876814,cg24869588,cg27352639
PCDHA2	mixed	30	29	1	cg00275741,cg00504705,cg00748875,cg02004851,cg02051771,cg03758467,cg06282446,cg08288811,cg09820378,cg09852127,cg10519368,cg11095383,cg11429969,cg12629325,cg12962191,cg13592931,cg14676529,cg15923943,cg15961744,cg16607685,cg16987900,cg17777676,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg24869588,cg26618441,cg27352639
PCDHA3	mixed	27	26	1	cg00275741,cg00504705,cg02004851,cg02051771,cg03758467,cg08288811,cg09820378,cg09852127,cg10519368,cg11429969,cg12629325,cg12962191,cg13592931,cg14676529,cg15923943,cg15961744,cg16607685,cg16987900,cg17777676,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg24869588,cg26618441,cg27352639
PCDHA4	mixed	24	23	1	cg00275741,cg00504705,cg02004851,cg02051771,cg03758467,cg09820378,cg09852127,cg10519368,cg12629325,cg12962191,cg13592931,cg14676529,cg15923943,cg15961744,cg16987900,cg17777676,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg24869588,cg26618441,cg27352639
PCDHA5	mixed	23	22	1	cg00275741,cg00504705,cg02004851,cg02051771,cg03758467,cg09820378,cg09852127,cg10519368,cg12629325,cg12962191,cg13592931,cg14676529,cg15923943,cg15961744,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg24869588,cg26618441,cg27352639
PCDHA6	mixed	23	22	1	cg00275741,cg00504705,cg02004851,cg02051771,cg03758467,cg09820378,cg09852127,cg10519368,cg12629325,cg12962191,cg13592931,cg14676529,cg15923943,cg15961744,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg24869588,cg26618441,cg27352639
PCDHA7	mixed	19	18	1	cg00275741,cg00504705,cg02051771,cg09852127,cg10519368,cg12629325,cg12962191,cg13592931,cg14676529,cg15923943,cg15961744,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909,cg24869588,cg26618441,cg27352639
PCDHA8	mixed	16	15	1	cg00275741,cg00504705,cg02051771,cg09852127,cg10519368,cg12629325,cg13592931,cg14676529,cg15923943,cg15961744,cg18283342,cg19596110,cg19876814,cg22642909,cg24869588,cg27352639
PCDHA9	mixed	13	12	1	cg00275741,cg02051771,cg09852127,cg10519368,cg12629325,cg13592931,cg14676529,cg15923943,cg15961744,cg18283342,cg19876814,cg24869588,cg27352639
PCDHAC1	mixed	4	3	1	cg12629325,cg15923943,cg24869588,cg27352639
PCDHAC2	mixed	3	2	1	cg15923943,cg24869588,cg27352639
PCDHGA1	mixed	82	80	2	cg00048743,cg00283283,cg00758915,cg01561869,cg01911239,cg02022808,cg02056653,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03617826,cg04080041,cg04242499,cg04503600,cg04637478,cg05043461,cg05870739,cg06572465,cg06742719,cg06757585,cg07489502,cg07520649,cg07539798,cg07613945,cg07717903,cg07730329,cg07802710,cg08292467,cg08616061,cg09066326,cg09639151,cg10475970,cg10679597,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg13307880,cg13598256,cg13718539,cg13933262,cg14253517,cg14458068,cg14468658,cg15672768,cg15874877,cg16435923,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839637,cg19037350,cg19247475,cg21117330,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg24172509,cg24954895,cg24996161,cg26647197,cg26811372,cg26843711,cg26960988,cg27079776,cg27305357
PCDHGA10	mixed	33	32	1	cg00283283,cg02056653,cg02267483,cg02331883,cg02452944,cg02707176,cg04080041,cg04503600,cg05870739,cg06572465,cg07489502,cg07539798,cg07730329,cg07802710,cg09639151,cg10679597,cg11647681,cg12304520,cg13598256,cg13718539,cg13933262,cg14253517,cg15874877,cg17857974,cg18118262,cg21185686,cg21627409,cg22151446,cg22175873,cg23082339,cg23244790,cg24954895,cg26647197
PCDHGA11	mixed	29	28	1	cg00283283,cg02056653,cg02267483,cg02452944,cg04080041,cg05870739,cg06572465,cg07489502,cg07539798,cg07730329,cg07802710,cg09639151,cg10679597,cg11647681,cg12304520,cg13598256,cg13718539,cg14253517,cg15874877,cg17857974,cg18118262,cg21185686,cg21627409,cg22151446,cg22175873,cg23082339,cg23244790,cg24954895,cg26647197
PCDHGA12	mixed	18	17	1	cg00283283,cg02056653,cg02267483,cg02452944,cg04080041,cg07489502,cg07539798,cg07730329,cg07802710,cg09639151,cg11647681,cg12304520,cg14253517,cg21185686,cg21627409,cg22151446,cg23082339,cg23244790
PCDHGA2	mixed	82	80	2	cg00048743,cg00283283,cg00758915,cg01561869,cg01911239,cg02022808,cg02056653,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg03617826,cg04080041,cg04242499,cg04503600,cg04637478,cg05043461,cg05870739,cg06572465,cg06742719,cg06757585,cg07489502,cg07520649,cg07539798,cg07613945,cg07717903,cg07730329,cg07802710,cg08292467,cg08616061,cg09066326,cg09639151,cg10475970,cg10679597,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg13307880,cg13598256,cg13718539,cg13933262,cg14253517,cg14458068,cg14468658,cg15672768,cg15874877,cg16435923,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839637,cg19037350,cg19247475,cg21117330,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg24172509,cg24954895,cg24996161,cg26647197,cg26811372,cg26843711,cg26960988,cg27079776,cg27305357
PCDHGA3	mixed	81	79	2	cg00048743,cg00283283,cg00758915,cg01561869,cg01911239,cg02022808,cg02056653,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg04080041,cg04242499,cg04503600,cg04637478,cg05043461,cg05870739,cg06572465,cg06742719,cg06757585,cg07489502,cg07520649,cg07539798,cg07613945,cg07717903,cg07730329,cg07802710,cg08292467,cg08616061,cg09066326,cg09639151,cg10475970,cg10679597,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg13307880,cg13598256,cg13718539,cg13933262,cg14253517,cg14458068,cg14468658,cg15672768,cg15874877,cg16435923,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839637,cg19037350,cg19247475,cg21117330,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg24172509,cg24954895,cg24996161,cg26647197,cg26811372,cg26843711,cg26960988,cg27079776,cg27305357
PCDHGA4	mixed	75	74	1	cg00048743,cg00283283,cg00758915,cg01911239,cg02022808,cg02056653,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg04080041,cg04242499,cg04503600,cg04637478,cg05043461,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg07539798,cg07613945,cg07717903,cg07730329,cg07802710,cg08292467,cg08616061,cg09066326,cg09639151,cg10475970,cg10679597,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg13307880,cg13598256,cg13718539,cg13933262,cg14253517,cg14458068,cg15672768,cg15874877,cg16435923,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg19037350,cg19247475,cg21117330,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg24172509,cg24954895,cg24996161,cg26647197,cg26811372,cg26843711,cg27079776,cg27305357
PCDHGA5	mixed	70	69	1	cg00048743,cg00283283,cg00758915,cg01911239,cg02022808,cg02056653,cg02267483,cg02331883,cg02452944,cg02575448,cg02707176,cg02722596,cg04080041,cg04242499,cg04503600,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg07539798,cg07613945,cg07717903,cg07730329,cg07802710,cg08292467,cg08616061,cg09066326,cg09639151,cg10475970,cg10679597,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg13307880,cg13598256,cg13718539,cg13933262,cg14253517,cg14458068,cg15874877,cg16435923,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg19247475,cg21117330,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg22648135,cg22737624,cg22861116,cg23082339,cg23244790,cg24172509,cg24954895,cg26647197,cg26811372,cg26843711,cg27305357
PCDHGA6	mixed	62	61	1	cg00048743,cg00283283,cg00758915,cg02056653,cg02267483,cg02331883,cg02452944,cg02707176,cg02722596,cg04080041,cg04503600,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07539798,cg07613945,cg07717903,cg07730329,cg07802710,cg08292467,cg08616061,cg09066326,cg09639151,cg10475970,cg10679597,cg11014124,cg11647681,cg11655243,cg11907797,cg12304520,cg13598256,cg13718539,cg13933262,cg14253517,cg14458068,cg15874877,cg17857974,cg17982031,cg18054674,cg18118262,cg18164784,cg18507379,cg18617005,cg19247475,cg21117330,cg21185686,cg21627409,cg22052948,cg22151446,cg22175873,cg22648135,cg22861116,cg23082339,cg23244790,cg24172509,cg24954895,cg26647197,cg26811372,cg26843711,cg27305357
